Breaks;Date;Time;HUMIDIFICATEUR [I];POMPE_FOND_ECO [B];PPM_CO2_HUMIDE [I];V2V_DESHUMIDIF [B];VANNE_PROP_INF [I];VANNE_PROP_SUP [I];FERMETURE_PORTE [B];MOLE_O2_DERIVEE [R];POMPE_UTA_CHAUD [B];POMPE_UTA_FROID [B]
OPEN;20/06/2025;02:17:12;0;0;534;0;0;0;0;12209;1;0
OPEN;20/06/2025;02:17:41;0;0;534;0;0;0;0;12261;1;0
OPEN;20/06/2025;02:17:42;0;0;518;0;0;0;0;12261;1;0
OPEN;20/06/2025;02:17:44;19;0;518;0;0;0;0;12383;0;0
OPEN;20/06/2025;02:18:11;19;0;518;1;0;0;0;12383;0;1
OPEN;20/06/2025;02:18:12;19;0;561;1;0;0;0;12383;0;1
OPEN;20/06/2025;02:18:41;14;0;561;1;0;0;0;12376;0;1
OPEN;20/06/2025;02:18:42;14;0;527;1;0;0;0;12376;0;1
OPEN;20/06/2025;02:19:11;0;0;527;1;0;0;0;12314;0;1
OPEN;20/06/2025;02:19:12;0;0;560;1;0;0;0;12314;0;1
OPEN;20/06/2025;02:19:19;0;0;560;1;0;0;0;12345;0;1
OPEN;20/06/2025;02:19:41;0;0;560;0;0;0;0;12345;0;1
OPEN;20/06/2025;02:19:42;0;0;460;0;0;0;0;12345;0;1
OPEN;20/06/2025;02:19:47;0;0;460;0;0;0;0;12270;0;1
OPEN;20/06/2025;02:19:49;0;0;460;0;0;0;0;12270;0;0
OPEN;20/06/2025;02:20:11;0;0;460;0;0;0;0;12270;1;0
OPEN;20/06/2025;02:20:12;0;0;554;0;0;0;0;12270;1;0
OPEN;20/06/2025;02:20:37;0;0;554;0;0;0;0;12377;1;0
OPEN;20/06/2025;02:20:39;0;0;554;0;0;0;0;12377;0;0
OPEN;20/06/2025;02:20:42;0;0;554;1;0;0;0;12377;0;1
OPEN;20/06/2025;02:21:12;21;0;527;1;0;0;0;12463;0;1
OPEN;20/06/2025;02:21:42;14;0;529;1;0;0;0;12453;0;1
OPEN;20/06/2025;02:22:12;0;0;550;1;0;0;0;12335;0;1
OPEN;20/06/2025;02:22:14;0;0;584;1;0;0;0;12233;0;1
OPEN;20/06/2025;02:22:37;0;0;584;0;0;0;0;12233;0;1
OPEN;20/06/2025;02:22:42;0;0;584;0;0;0;0;12233;0;0
OPEN;20/06/2025;02:22:44;0;0;541;0;0;0;0;12208;0;0
OPEN;20/06/2025;02:23:12;0;0;541;0;0;0;0;12208;1;0
OPEN;20/06/2025;02:23:27;11;0;556;0;0;0;0;12366;1;0
OPEN;20/06/2025;02:23:29;11;0;556;0;0;0;0;12366;0;0
OPEN;20/06/2025;02:23:42;11;0;556;1;0;0;0;12366;0;1
OPEN;20/06/2025;02:24:12;20;0;538;1;0;0;0;12362;0;1
OPEN;20/06/2025;02:24:42;10;0;533;1;0;0;0;12343;0;1
OPEN;20/06/2025;02:25:09;0;0;529;1;0;0;0;12324;0;1
OPEN;20/06/2025;02:25:12;0;0;529;0;0;0;0;12324;0;1
OPEN;20/06/2025;02:25:31;0;0;548;0;0;0;0;12227;0;1
OPEN;20/06/2025;02:25:34;0;0;548;0;0;0;0;12227;0;0
OPEN;20/06/2025;02:25:42;0;0;548;0;0;0;0;12227;1;0
OPEN;20/06/2025;02:26:12;0;0;568;0;0;0;0;12232;1;0
OPEN;20/06/2025;02:26:22;16;0;477;0;0;0;0;12419;1;0
OPEN;20/06/2025;02:26:24;16;0;477;0;0;0;0;12419;0;0
OPEN;20/06/2025;02:26:42;16;0;477;1;0;0;0;12419;0;1
OPEN;20/06/2025;02:27:12;17;0;491;1;0;0;0;12380;0;1
OPEN;20/06/2025;02:27:42;0;0;528;1;0;0;0;12362;0;1
OPEN;20/06/2025;02:27:59;0;0;536;1;0;0;0;12267;0;1
OPEN;20/06/2025;02:28:12;0;0;536;0;0;0;0;12267;0;1
OPEN;20/06/2025;02:28:22;0;0;491;0;0;0;0;12188;0;1
OPEN;20/06/2025;02:28:24;0;0;491;0;0;0;0;12188;0;0
OPEN;20/06/2025;02:28:42;0;0;491;0;0;0;0;12188;1;0
