Breaks;Date;Time;V2V_ABSORBTION_CO2 [B];V2V_CHAUD_FOND_ECO [B];V2V_FROID_FOND_ECO [B];HYGROMETRIE_CELLULE [R];PRESSION_CO2_HUMIDE [R];SURPRESSION_CEL_EXT [R];TEMPERATURE_MOY_INF [R];TEMPERATURE_MOY_SUP [R];TEMPERATURE_REPRISE [R];V2V_CIRCULATION_AIR [B]
OPEN;20/06/2025;06:15:50;0;0;0;68;50;-328,817263;19,05;23,0500005;12,2;0
OPEN;20/06/2025;06:15:51;0;0;0;66;51;-328,817263;19,05;23;12,7;0
OPEN;20/06/2025;06:16:20;0;0;0;66;51;-349,484983;19,05;23;12,7;0
OPEN;20/06/2025;06:16:21;0;0;0;59;57;-349,484983;18,95;23;11,1;0
OPEN;20/06/2025;06:16:38;0;0;0;59;57;-312,149777;18,95;23;11,1;0
OPEN;20/06/2025;06:16:43;0;0;0;59;57;-312,149777;18,95;23;11,1;1
OPEN;20/06/2025;06:16:50;0;0;0;59;57;-312,149777;18,95;23;11,1;0
OPEN;20/06/2025;06:16:51;0;0;0;60;53;-312,149777;18,95;22,9499995;9,8999996;0
OPEN;20/06/2025;06:17:20;0;0;0;60;53;-310,816403;18,95;22,9499995;9,8999996;0
OPEN;20/06/2025;06:17:21;0;0;0;65;48;-310,816403;18,95;22,9499995;10,2;0
OPEN;20/06/2025;06:17:50;0;0;0;65;48;-310,816401;18,95;22,9499995;10,2;0
OPEN;20/06/2025;06:17:51;0;0;0;67;52;-310,816401;18,95;22,9499995;11,2;0
OPEN;20/06/2025;06:17:53;0;0;0;67;52;-324,817137;18,95;22,9499995;11,2;0
OPEN;20/06/2025;06:18:08;0;0;0;67;52;-324,817137;18,95;22,9499995;11,2;1
OPEN;20/06/2025;06:18:20;0;0;0;67;52;-324,817137;18,95;22,9499995;11,2;0
OPEN;20/06/2025;06:18:21;0;0;0;68;56;-324,817137;18,95;22,9499995;12,6;0
OPEN;20/06/2025;06:18:50;0;0;0;68;56;-340,817873;18,95;22,9499995;12,6;0
OPEN;20/06/2025;06:18:51;0;0;0;64;54;-340,817873;18,95;22,9499995;12,4;0
OPEN;20/06/2025;06:19:21;0;0;0;64;54;-347,484861;18,95;22,9499995;12,4;0
OPEN;20/06/2025;06:19:28;0;0;0;58;58;-313,483151;18,9;22,9499995;10,6;0
OPEN;20/06/2025;06:19:38;0;0;0;58;58;-313,483151;18,9;22,9499995;10,6;1
OPEN;20/06/2025;06:19:51;0;0;0;58;58;-313,483151;18,9;22,9499995;10,6;0
OPEN;20/06/2025;06:20:21;0;0;0;61;53;-311,483033;18,9;22,9499995;10;0
OPEN;20/06/2025;06:20:48;0;0;0;66;55;-307,482911;18,9;22,9499995;10,4;0
OPEN;20/06/2025;06:20:51;0;0;0;66;55;-307,482911;18,9;22,9499995;10,4;1
OPEN;20/06/2025;06:20:59;0;0;0;68;48;-326,150517;18,9;23;11,6;1
OPEN;20/06/2025;06:21:21;0;0;0;68;48;-326,150517;18,9;23;11,6;0
OPEN;20/06/2025;06:21:51;0;0;0;68;54;-341,484501;18,9;22,9499995;12,8;0
OPEN;20/06/2025;06:22:19;0;0;0;62;53;-342,817995;18,95;22,9499995;11,8;0
OPEN;20/06/2025;06:22:21;0;0;0;62;53;-342,817995;18,95;22,9499995;11,8;1
OPEN;20/06/2025;06:22:29;0;0;0;59;53;-307,482791;18,95;22,9499995;10,1;1
OPEN;20/06/2025;06:22:51;0;0;0;59;53;-307,482791;18,95;22,9499995;10,1;0
OPEN;20/06/2025;06:23:21;0;0;0;63;52;-306,816159;18,95;22,9499995;10;0
OPEN;20/06/2025;06:23:39;0;0;0;67;54;-306,816287;18,95;22,9499995;10,8;0
OPEN;20/06/2025;06:23:49;0;0;0;67;54;-306,816287;18,95;22,9499995;10,8;1
OPEN;20/06/2025;06:23:51;0;0;0;67;54;-306,816287;18,95;22,9499995;10,8;0
OPEN;20/06/2025;06:24:21;0;0;0;68;50;-328,150639;18,95;22,9499995;12,2;0
OPEN;20/06/2025;06:24:51;0;0;0;67;53;-345,484739;18,95;22,9499995;12,6;0
OPEN;20/06/2025;06:25:09;0;0;0;60;55;-315,483281;18,95;22,9499995;11,1;0
OPEN;20/06/2025;06:25:18;0;0;0;60;55;-315,483281;18,95;22,9499995;11,1;1
OPEN;20/06/2025;06:25:21;0;0;0;60;55;-315,483281;18,95;22,9499995;11,1;0
OPEN;20/06/2025;06:25:51;0;0;0;59;57;-310,816403;18,95;22,9499995;9,8999996;0
OPEN;20/06/2025;06:26:21;0;0;0;64;54;-306,149539;18,95;22,8999995;10,1;0
OPEN;20/06/2025;06:26:28;0;0;0;68;56;-323,483643;18,95;22,8999995;11,1;0
OPEN;20/06/2025;06:26:43;0;0;0;68;56;-323,483643;18,95;22,8999995;11,1;1
OPEN;20/06/2025;06:26:51;0;0;0;68;56;-323,483643;18,95;22,8999995;11,1;0
OPEN;20/06/2025;06:27:21;0;0;0;68;52;-338,817753;18,95;22,9499995;12,6;0
OPEN;20/06/2025;06:27:22;0;0;0;65;59;-338,817753;18,95;22,9499995;12,3;0
OPEN;20/06/2025;06:27:51;0;0;0;65;59;-345,484739;18,95;22,9499995;12,3;0
OPEN;20/06/2025;06:27:52;0;0;0;58;54;-345,484739;18,9;22,9499995;10,5;0
OPEN;20/06/2025;06:27:58;0;0;0;58;54;-311,483033;18,9;22,9499995;10,5;0
OPEN;20/06/2025;06:28:08;0;0;0;58;54;-311,483033;18,9;22,9499995;10,5;1
OPEN;20/06/2025;06:28:21;0;0;0;58;54;-311,483033;18,9;22,9499995;10,5;0
OPEN;20/06/2025;06:28:22;0;0;0;61;51;-311,483033;18,9;22,9499995;9,8999996;0
OPEN;20/06/2025;06:28:51;0;0;0;61;51;-309,482913;18,9;22,9499995;9,8999996;0
OPEN;20/06/2025;06:28:52;0;0;0;65;54;-309,482913;18,9;22,9499995;10,4;0
OPEN;20/06/2025;06:29:18;0;0;0;65;54;-310,816405;18,9;22,9499995;10,4;0
OPEN;20/06/2025;06:29:21;0;0;0;65;54;-310,816405;18,9;22,9499995;10,4;1
OPEN;20/06/2025;06:29:22;0;0;0;68;52;-310,816405;18,9;22,9499995;11,6;1
OPEN;20/06/2025;06:29:33;0;0;0;68;52;-323,483767;18,9;22,9499995;11,6;1
OPEN;20/06/2025;06:29:51;0;0;0;68;52;-323,483767;18,9;22,9499995;11,6;0
OPEN;20/06/2025;06:29:52;0;0;0;68;58;-323,483767;18,95;22,9499995;12,7;0
OPEN;20/06/2025;06:30:21;0;0;0;68;58;-345,484867;18,95;22,9499995;12,7;0
OPEN;20/06/2025;06:30:22;0;0;0;61;56;-345,484867;18,95;22,9499995;11,8;0
OPEN;20/06/2025;06:30:48;0;0;0;61;56;-344,817991;18,95;22,9499995;11,8;0
OPEN;20/06/2025;06:30:51;0;0;0;61;56;-344,817991;18,95;22,9499995;11,8;1
OPEN;20/06/2025;06:30:52;0;0;0;58;54;-344,817991;18,95;22,9499995;10;1
OPEN;20/06/2025;06:30:53;0;0;0;58;54;-308,816283;18,95;22,9499995;10;1
OPEN;20/06/2025;06:31:21;0;0;0;58;54;-308,816283;18,95;22,9499995;10;0
OPEN;20/06/2025;06:31:22;0;0;0;62;56;-308,816283;18,95;22,9499995;9,8000002;0
OPEN;20/06/2025;06:31:51;0;0;0;62;56;-307,482907;18,95;22,9499995;9,8000002;0
OPEN;20/06/2025;06:31:52;0;0;0;66;56;-307,482907;18,95;22,9499995;10,6;0
OPEN;20/06/2025;06:32:13;0;0;0;66;56;-308,816281;18,95;22,9499995;10,6;0
OPEN;20/06/2025;06:32:21;0;0;0;66;56;-308,816281;18,95;22,9499995;10,6;1
OPEN;20/06/2025;06:32:22;0;0;0;68;54;-308,816281;18,9;22,9499995;12;1
OPEN;20/06/2025;06:32:23;0;0;0;68;54;-328,817261;18,9;22,9499995;12;1
OPEN;20/06/2025;06:32:51;0;0;0;68;54;-328,817261;18,9;22,9499995;12;0
OPEN;20/06/2025;06:32:52;0;0;0;67;55;-328,817261;18,95;22,8999995;12,8;0
OPEN;20/06/2025;06:33:21;0;0;0;67;55;-352,151853;18,95;22,8999995;12,8;0
OPEN;20/06/2025;06:33:22;0;0;0;60;59;-352,151853;18,9;22,8999995;11,3;0
OPEN;20/06/2025;06:33:43;0;0;0;60;59;-327,483767;18,9;22,8999995;11,3;0
OPEN;20/06/2025;06:33:48;0;0;0;60;59;-327,483767;18,9;22,8999995;11,3;1
OPEN;20/06/2025;06:33:51;0;0;0;60;59;-327,483767;18,9;22,8999995;11,3;0
OPEN;20/06/2025;06:33:52;0;0;0;58;54;-327,483767;18,95;22,9499995;9,8000002;0
OPEN;20/06/2025;06:34:21;0;0;0;58;54;-312,149781;18,95;22,9499995;9,8000002;0
OPEN;20/06/2025;06:34:22;0;0;0;63;54;-312,149781;18,9;22,8999995;9,8000002;0
OPEN;20/06/2025;06:34:51;0;0;0;63;54;-310,149657;18,9;22,8999995;9,8000002;0
OPEN;20/06/2025;06:34:52;0;0;0;68;54;-310,149657;18,9;22,8999995;10,9;0
OPEN;20/06/2025;06:35:03;0;0;0;68;54;-323,483767;18,9;22,8999995;10,9;0
OPEN;20/06/2025;06:35:13;0;0;0;68;54;-323,483767;18,9;22,8999995;10,9;1
OPEN;20/06/2025;06:35:21;0;0;0;68;54;-323,483767;18,9;22,8999995;10,9;0
OPEN;20/06/2025;06:35:22;0;0;0;68;51;-323,483767;18,8499995;22,8999995;12,3;0
OPEN;20/06/2025;06:35:51;0;0;0;68;51;-333,484257;18,8499995;22,8999995;12,3;0
OPEN;20/06/2025;06:35:52;0;0;0;65;52;-333,484257;18,95;22,9499995;12,6;0
OPEN;20/06/2025;06:36:21;0;0;0;65;52;-350,151611;18,95;22,9499995;12,6;0
OPEN;20/06/2025;06:36:22;0;0;0;58;50;-350,151611;18,95;22,9499995;10,8;0
OPEN;20/06/2025;06:36:34;0;0;0;58;50;-310,149655;18,95;22,9499995;10,8;0
OPEN;20/06/2025;06:36:39;0;0;0;58;50;-310,149655;18,95;22,9499995;10,8;1
OPEN;20/06/2025;06:36:51;0;0;0;58;50;-310,149655;18,95;22,9499995;10,8;0
OPEN;20/06/2025;06:36:52;0;0;0;61;57;-310,149655;18,95;22,9499995;9,8000002;0
OPEN;20/06/2025;06:37:21;0;0;0;61;57;-310,816403;18,95;22,9499995;9,8000002;0
OPEN;20/06/2025;06:37:22;0;0;0;65;50;-310,816403;18,95;22,9499995;10,1;0
OPEN;20/06/2025;06:37:51;0;0;0;65;50;-306,816161;18,95;22,9499995;10,1;0
OPEN;20/06/2025;06:37:52;0;0;0;67;59;-306,816161;19;22,9499995;11,3;0
OPEN;20/06/2025;06:37:54;0;0;0;67;59;-327,483891;19;22,9499995;11,3;0
OPEN;20/06/2025;06:38:09;0;0;0;67;59;-327,483891;19;22,9499995;11,3;1
OPEN;20/06/2025;06:38:21;0;0;0;67;59;-327,483891;19;22,9499995;11,3;0
OPEN;20/06/2025;06:38:22;0;0;0;68;53;-327,483891;19;22,9499995;12,7;0
OPEN;20/06/2025;06:38:51;0;0;0;68;53;-338,817867;19;22,9499995;12,7;0
OPEN;20/06/2025;06:38:52;0;0;0;64;51;-338,817867;18,8999995;22,9499995;12,3;0
OPEN;20/06/2025;06:39:21;0;0;0;64;51;-346,151489;18,8999995;22,9499995;12,3;0
OPEN;20/06/2025;06:39:22;0;0;0;58;62;-346,151489;18,9499995;22,9499995;10,4;0
OPEN;20/06/2025;06:39:29;0;0;0;58;62;-314,149901;18,9499995;22,9499995;10,4;0
OPEN;20/06/2025;06:39:34;0;0;0;58;62;-314,149901;18,9499995;22,9499995;10,4;1
OPEN;20/06/2025;06:39:51;0;0;0;58;62;-314,149901;18,9499995;22,9499995;10,4;0
OPEN;20/06/2025;06:39:52;0;0;0;62;53;-314,149901;18,9499995;22,9499995;9,8999996;0
OPEN;20/06/2025;06:40:21;0;0;0;62;53;-313,483155;18,9499995;22,9499995;9,8999996;0
OPEN;20/06/2025;06:40:22;0;0;0;66;52;-313,483155;18,8999995;22,9499995;10,4;0
OPEN;20/06/2025;06:40:49;0;0;0;66;52;-311,483151;18,8999995;22,9499995;10,4;0
OPEN;20/06/2025;06:40:51;0;0;0;66;52;-311,483151;18,8999995;22,9499995;10,4;1
OPEN;20/06/2025;06:40:52;0;0;0;68;59;-311,483151;18,8999995;22,8999995;11,6;1
OPEN;20/06/2025;06:41:04;0;0;0;68;59;-326,817257;18,8999995;22,8999995;11,6;1
OPEN;20/06/2025;06:41:21;0;0;0;68;59;-326,817257;18,8999995;22,8999995;11,6;0
OPEN;20/06/2025;06:41:22;0;0;0;68;58;-326,817257;18,8999995;22,8500005;12,7;0
OPEN;20/06/2025;06:41:51;0;0;0;68;58;-348,151611;18,8999995;22,8500005;12,7;0
OPEN;20/06/2025;06:41:52;0;0;0;62;55;-348,151611;18,8999995;22,8500005;11,8;0
OPEN;20/06/2025;06:42:19;0;0;0;62;55;-345,484867;18,8999995;22,8500005;11,8;0
OPEN;20/06/2025;06:42:21;0;0;0;62;55;-345,484867;18,8999995;22,8500005;11,8;1
OPEN;20/06/2025;06:42:22;0;0;0;58;62;-345,484867;18,8999995;22,8500005;10,1;1
OPEN;20/06/2025;06:42:29;0;0;0;58;62;-312,149781;18,8999995;22,8500005;10,1;1
OPEN;20/06/2025;06:42:51;0;0;0;58;62;-312,149781;18,8999995;22,8500005;10,1;0
OPEN;20/06/2025;06:42:52;0;0;0;63;55;-312,149781;18,8999995;22,8500005;10;0
