Breaks;Date;Time;VIDANGE_CANIVEAU [B];CONSIGNE_ROTATION [I];CONSIGNE_TEMP_INF [R];CONSIGNE_TEMP_SUP [R];DESHUMIDIFICATEUR [B];POIDS_EAU_CELLULE [R];POMPE_GENER_CHAUD [B];POMPE_GENER_FROID [B];TEMPERATURE_SONDE [R];V2V_ABSORBTION_O2 [B]
OPEN;19/06/2025;18:03:53;0;0;12;12;1;4,5929909;1;1;12,4;0
OPEN;19/06/2025;18:04:23;0;0;12;12;1;4,3878036;1;1;12,2;0
OPEN;19/06/2025;18:04:53;0;0;12;12;1;4,9000502;1;1;12;0
OPEN;19/06/2025;18:05:17;0;0;12;12;1;5,6055169;1;1;12,1;0
OPEN;19/06/2025;18:05:23;0;0;12;12;0;5,6055169;1;1;12,1;0
OPEN;19/06/2025;18:05:53;0;0;12;12;0;6,2486167;1;1;12,4;0
OPEN;19/06/2025;18:06:23;0;0;12;12;0;5,9266667;1;1;12,6;0
OPEN;19/06/2025;18:06:33;0;0;12;12;0;4,4709449;1;1;12,4;0
OPEN;19/06/2025;18:06:53;0;0;12;12;1;4,4709449;1;1;12,4;0
OPEN;19/06/2025;18:07:23;0;0;12;12;1;4,4477086;1;1;12,2;0
OPEN;19/06/2025;18:07:53;0;0;12;12;1;5,1954908;1;1;12,1;0
OPEN;19/06/2025;18:08:13;0;0;12;12;1;5,7577133;1;1;12,2;0
OPEN;19/06/2025;18:08:23;0;0;12;12;0;5,7577133;1;1;12,2;0
OPEN;19/06/2025;18:08:53;0;0;12;12;0;6,1954122;1;1;12,4;0
OPEN;19/06/2025;18:09:23;0;0;12;12;0;5,2649345;1;1;12,5;0
OPEN;19/06/2025;18:09:53;0;0;12;12;1;4,569705;1;1;12,4;0
OPEN;19/06/2025;18:10:23;0;0;12;12;1;4,8544016;1;1;12,2;0
OPEN;19/06/2025;18:10:53;0;0;12;12;1;5,4569144;1;1;12;0
OPEN;19/06/2025;18:10:58;0;0;12;12;1;6,0846057;1;1;12,1;0
OPEN;19/06/2025;18:11:23;0;0;12;12;0;6,0846057;1;1;12,1;0
OPEN;19/06/2025;18:11:53;0;0;12;12;0;6,1544323;1;1;12,4;0
OPEN;19/06/2025;18:12:13;0;0;12;12;0;5,1604061;1;1;12,3;0
OPEN;19/06/2025;18:12:23;0;0;12;12;1;5,1604061;1;1;12,3;0
OPEN;19/06/2025;18:12:53;0;0;12;12;1;4,5083389;1;1;12,1;0
OPEN;19/06/2025;18:13:23;0;0;12;12;1;4,9333191;1;1;11,9;0
OPEN;19/06/2025;18:13:43;0;0;12;12;1;5,6153269;1;1;11,9;0
OPEN;19/06/2025;18:13:53;0;0;12;12;0;5,6153269;1;1;11,9;0
OPEN;19/06/2025;18:14:23;0;0;12;12;0;6,3428321;1;1;12,1;0
OPEN;19/06/2025;18:14:53;0;0;12;12;0;5,9406552;1;1;12,3;0
OPEN;19/06/2025;18:15:03;0;0;12;12;0;4,6631465;1;1;12;0
OPEN;19/06/2025;18:15:23;0;0;12;12;1;4,6631465;1;1;12;0
OPEN;19/06/2025;18:15:53;0;0;12;12;1;4,6164427;1;1;11,8;0
OPEN;19/06/2025;18:16:23;0;0;12;12;1;5,1257663;1;1;11,6;0
OPEN;19/06/2025;18:16:38;0;0;12;12;1;5,8942795;1;1;11,7;0
OPEN;19/06/2025;18:16:53;0;0;12;12;0;5,8942795;1;1;11,7;0
OPEN;19/06/2025;18:17:23;0;0;12;12;0;6,4275775;1;1;12;0
OPEN;19/06/2025;18:17:53;0;0;12;12;0;5,6800618;1;1;12,2;0
OPEN;19/06/2025;18:17:58;0;0;12;12;0;4,5207653;1;1;12;0
OPEN;19/06/2025;18:18:23;0;0;12;12;1;4,5207653;1;1;12;0
OPEN;19/06/2025;18:18:53;0;0;12;12;1;4,647872;1;1;11,7;0
OPEN;19/06/2025;18:19:23;0;0;12;12;1;5,2761002;1;1;11,7;0
OPEN;19/06/2025;18:19:33;0;0;12;12;1;5,9736681;1;1;11,8;0
OPEN;19/06/2025;18:19:53;0;0;12;12;0;5,9736681;1;1;11,8;0
OPEN;19/06/2025;18:20:23;0;0;12;12;0;6,4275775;1;1;12,1;0
OPEN;19/06/2025;18:20:52;0;0;12;12;0;5,3947625;1;1;12,2;0
OPEN;19/06/2025;18:20:53;0;0;12;12;1;5,3947625;1;1;12,2;0
OPEN;19/06/2025;18:21:23;0;0;12;12;1;4,4601097;1;1;11,9;0
OPEN;19/06/2025;18:21:53;0;0;12;12;1;4,7616153;1;1;11,7;0
OPEN;19/06/2025;18:22:23;0;0;12;12;1;5,5112648;1;1;11,7;0
OPEN;19/06/2025;18:22:53;0;0;12;12;0;6,1007271;1;1;11,8;0
OPEN;19/06/2025;18:23:23;0;0;12;12;0;6,3320923;1;1;12,1;0
OPEN;19/06/2025;18:23:48;0;0;12;12;0;5,1604061;1;1;12,1;0
OPEN;19/06/2025;18:23:53;0;0;12;12;1;5,1604061;1;1;12,1;0
OPEN;19/06/2025;18:24:23;0;0;12;12;1;4,4221406;1;1;11,9;0
OPEN;19/06/2025;18:24:53;0;0;12;12;1;4,8341117;1;1;11,7;0
OPEN;19/06/2025;18:25:23;0;0;12;12;1;5,5087528;1;1;11,7;0
OPEN;19/06/2025;18:25:53;0;0;12;12;0;6,176322;1;1;11,9;0
OPEN;19/06/2025;18:26:23;0;0;12;12;0;6,2966237;1;1;12,2;0
OPEN;19/06/2025;18:26:44;0;0;12;12;0;4,9778051;1;1;12,1;0
OPEN;19/06/2025;18:26:53;0;0;12;12;1;4,9778051;1;1;12,1;0
OPEN;19/06/2025;18:27:23;0;0;12;12;1;4,4989357;1;1;11,8;0
OPEN;19/06/2025;18:27:53;0;0;12;12;1;4,949863;1;1;11,6;0
OPEN;19/06/2025;18:28:19;0;0;12;12;1;5,5777168;1;1;11,6;0
OPEN;19/06/2025;18:28:23;0;0;12;12;0;5,5777168;1;1;11,6;0
OPEN;19/06/2025;18:28:53;0;0;12;12;0;6,352067;1;1;11,8;0
OPEN;19/06/2025;18:29:23;0;0;12;12;0;6,1544323;1;1;12,1;0
OPEN;19/06/2025;18:29:39;0;0;12;12;0;4,7631049;1;1;12,1;0
OPEN;19/06/2025;18:29:54;0;0;12;12;1;4,7631049;1;1;12,1;0
OPEN;19/06/2025;18:30:24;0;0;12;12;1;4,4989357;1;1;11,8;0
OPEN;19/06/2025;18:30:54;0;0;12;12;1;5,0963783;1;1;11,7;0
OPEN;19/06/2025;18:31:13;0;0;12;12;1;5,782825;1;1;11,7;0
OPEN;19/06/2025;18:31:24;0;0;12;12;0;5,782825;1;1;11,7;0
OPEN;19/06/2025;18:31:54;0;0;12;12;0;6,4436173;1;1;11,9;0
OPEN;19/06/2025;18:32:24;0;0;12;12;0;5,8543401;1;1;12,1;0
OPEN;19/06/2025;18:32:33;0;0;12;12;0;4,5513668;1;1;11,9;0
OPEN;19/06/2025;18:32:54;0;0;12;12;1;4,5513668;1;1;11,9;0
OPEN;19/06/2025;18:33:24;0;0;12;12;1;4,5448127;1;1;11,7;0
OPEN;19/06/2025;18:33:54;0;0;12;12;1;5,2105646;1;1;11,5;0
OPEN;19/06/2025;18:34:08;0;0;12;12;1;5,8549371;1;1;11,6;0
OPEN;19/06/2025;18:34:24;0;0;12;12;0;5,8549371;1;1;11,6;0
OPEN;19/06/2025;18:34:54;0;0;12;12;0;6,4799547;1;1;11,9;0
OPEN;19/06/2025;18:35:24;0;0;12;12;0;5,6858287;1;1;12;0
OPEN;19/06/2025;18:35:28;0;0;12;12;0;4,5253468;1;1;11,8;0
OPEN;19/06/2025;18:35:54;0;0;12;12;1;4,5253468;1;1;11,8;0
OPEN;19/06/2025;18:36:24;0;0;12;12;1;4,6525831;1;1;11,6;0
OPEN;19/06/2025;18:36:54;0;0;12;12;1;5,2761002;1;1;11,5;0
OPEN;19/06/2025;18:37:03;0;0;12;12;1;5,9797359;1;1;11,7;0
OPEN;19/06/2025;18:37:24;0;0;12;12;0;5,9797359;1;1;11,7;0
OPEN;19/06/2025;18:37:54;0;0;12;12;0;6,4341106;1;1;11,9;0
OPEN;19/06/2025;18:38:23;0;0;12;12;0;5,4839807;1;1;12,1;0
OPEN;19/06/2025;18:38:24;0;0;12;12;1;5,4839807;1;1;12,1;0
OPEN;19/06/2025;18:38:54;0;0;12;12;1;4,4046378;1;1;11,8;0
OPEN;19/06/2025;18:39:24;0;0;12;12;1;4,729435;1;1;11,6;0
OPEN;19/06/2025;18:39:54;0;0;12;12;1;5,3984847;1;1;11,6;0
OPEN;19/06/2025;18:39:58;0;0;12;12;1;6,0540047;1;1;11,8;0
OPEN;19/06/2025;18:40:24;0;0;12;12;0;6,0540047;1;1;11,8;0
OPEN;19/06/2025;18:40:54;0;0;12;12;0;6,3850789;1;1;12;0
OPEN;19/06/2025;18:41:18;0;0;12;12;0;5,2003136;1;1;12,1;0
OPEN;19/06/2025;18:41:24;0;0;12;12;1;5,2003136;1;1;12,1;0
OPEN;19/06/2025;18:41:54;0;0;12;12;1;4,4824691;1;1;11,8;0
OPEN;19/06/2025;18:42:24;0;0;12;12;1;4,7616153;1;1;11,6;0
OPEN;19/06/2025;18:42:53;0;0;12;12;1;5,5087528;1;1;11,6;0
OPEN;19/06/2025;18:42:54;0;0;12;12;0;5,5087528;1;1;11,6;0
OPEN;19/06/2025;18:43:24;0;0;12;12;0;6,1825972;1;1;11,8;0
OPEN;19/06/2025;18:43:54;0;0;12;12;0;6,2549667;1;1;12;0
OPEN;19/06/2025;18:44:13;0;0;12;12;0;4,9445243;1;1;12;0
OPEN;19/06/2025;18:44:24;0;0;12;12;1;4,9445243;1;1;12;0
OPEN;19/06/2025;18:44:54;0;0;12;12;1;4,5603199;1;1;11,8;0
OPEN;19/06/2025;18:45:24;0;0;12;12;1;5,0513859;1;1;11,7;0
OPEN;19/06/2025;18:45:48;0;0;12;12;1;5,6589022;1;1;11,8;0
OPEN;19/06/2025;18:45:54;0;0;12;12;0;5,6589022;1;1;11,8;0
OPEN;19/06/2025;18:46:24;0;0;12;12;0;6,3008351;1;1;11,9;0
OPEN;19/06/2025;18:46:54;0;0;12;12;0;5,815515;1;1;12,1;0
OPEN;19/06/2025;18:47:04;0;0;12;12;0;4,6631465;1;1;12;0
OPEN;19/06/2025;18:47:24;0;0;12;12;1;4,6631465;1;1;12;0
OPEN;19/06/2025;18:47:54;0;0;12;12;1;4,756793;1;1;11,7;0
OPEN;19/06/2025;18:48:24;0;0;12;12;1;5,2007618;1;1;11,6;0
OPEN;19/06/2025;18:48:38;0;0;12;12;1;5,9398794;1;1;11,7;0
OPEN;19/06/2025;18:48:54;0;0;12;12;0;5,9398794;1;1;11,7;0
OPEN;19/06/2025;18:49:24;0;0;12;12;0;6,3915682;1;1;12;0
OPEN;19/06/2025;18:49:54;0;0;12;12;0;5,3534389;1;1;12,1;0
OPEN;19/06/2025;18:50:24;0;0;12;12;1;4,5389285;1;1;11,8;0
OPEN;19/06/2025;18:50:54;0;0;12;12;1;4,8216686;1;1;11,7;0
OPEN;19/06/2025;18:51:24;0;0;12;12;1;5,4258161;1;1;11,6;0
OPEN;19/06/2025;18:51:28;0;0;12;12;1;6,1353068;1;1;11,8;0
OPEN;19/06/2025;18:51:54;0;0;12;12;0;6,1353068;1;1;11,8;0
OPEN;19/06/2025;18:52:24;0;0;12;12;0;6,1136956;1;1;12;0
OPEN;19/06/2025;18:52:43;0;0;12;12;0;4,906467;1;1;12;0
OPEN;19/06/2025;18:52:54;0;0;12;12;1;4,906467;1;1;12;0
OPEN;19/06/2025;18:53:24;0;0;12;12;1;4,5249515;1;1;11,7;0
OPEN;19/06/2025;18:53:54;0;0;12;12;1;4,9784513;1;1;11,6;0
OPEN;19/06/2025;18:54:18;0;0;12;12;1;5,7056928;1;1;11,6;0
OPEN;19/06/2025;18:54:24;0;0;12;12;0;5,7056928;1;1;11,6;0
OPEN;19/06/2025;18:54:55;0;0;12;12;0;6,3944478;1;1;11,8;0
OPEN;19/06/2025;18:55:25;0;0;12;12;0;6,1136956;1;1;12;0
OPEN;19/06/2025;18:55:38;0;0;12;12;0;4,6946673;1;1;11,9;0
OPEN;19/06/2025;18:55:55;0;0;12;12;1;4,6946673;1;1;11,9;0
OPEN;19/06/2025;18:56:25;0;0;12;12;1;4,5249515;1;1;11,7;0
OPEN;19/06/2025;18:56:55;0;0;12;12;1;4,9667912;1;1;11,6;0
OPEN;19/06/2025;18:57:18;0;0;12;12;1;5,729516;1;1;11,7;0
OPEN;19/06/2025;18:57:25;0;0;12;12;0;5,729516;1;1;11,7;0
OPEN;19/06/2025;18:57:55;0;0;12;12;0;6,2966237;1;1;11,9;0
OPEN;19/06/2025;18:58:25;0;0;12;12;0;5,6800618;1;1;12,1;0
OPEN;19/06/2025;18:58:28;0;0;12;12;0;4,5207653;1;1;11,8;0
OPEN;19/06/2025;18:58:55;0;0;12;12;1;4,5207653;1;1;11,8;0
OPEN;19/06/2025;18:59:25;0;0;12;12;1;4,7891321;1;1;11,6;0
OPEN;19/06/2025;18:59:55;0;0;12;12;1;5,2660618;1;1;11,6;0
OPEN;19/06/2025;19:00:03;0;0;12;12;1;5,9244366;1;1;11,7;0
OPEN;19/06/2025;19:00:25;0;0;12;12;0;5,9244366;1;1;11,7;0
OPEN;19/06/2025;19:00:55;0;0;12;12;0;6,2486167;1;1;11,9;0
OPEN;19/06/2025;19:01:17;0;0;12;12;0;5,1259761;1;1;11,9;0
OPEN;19/06/2025;19:01:25;0;0;12;12;1;5,1259761;1;1;11,9;0
OPEN;19/06/2025;19:01:55;0;0;12;12;1;4,5557027;1;1;11,7;0
OPEN;19/06/2025;19:02:25;0;0;12;12;1;4,9000502;1;1;11,6;0
OPEN;19/06/2025;19:02:52;0;0;12;12;1;5,5403314;1;1;11,6;0
OPEN;19/06/2025;19:02:55;0;0;12;12;0;5,5403314;1;1;11,6;0
OPEN;19/06/2025;19:03:25;0;0;12;12;0;6,1825972;1;1;11,8;0
OPEN;19/06/2025;19:03:55;0;0;12;12;0;6,2017064;1;1;12;0
OPEN;19/06/2025;19:04:12;0;0;12;12;0;4,9445243;1;1;11,9;0
OPEN;19/06/2025;19:04:25;0;0;12;12;1;4,9445243;1;1;11,9;0
OPEN;19/06/2025;19:04:55;0;0;12;12;1;4,4943814;1;1;11,7;0
OPEN;19/06/2025;19:05:25;0;0;12;12;1;5,0568719;1;1;11,5;0
OPEN;19/06/2025;19:05:47;0;0;12;12;1;5,6153269;1;1;11,5;0
OPEN;19/06/2025;19:05:55;0;0;12;12;0;5,6153269;1;1;11,5;0
OPEN;19/06/2025;19:06:25;0;0;12;12;0;6,3008351;1;1;11,7;0
OPEN;19/06/2025;19:06:55;0;0;12;12;0;6,0602736;1;1;12;0
OPEN;19/06/2025;19:07:07;0;0;12;12;0;4,7263799;1;1;11,9;0
OPEN;19/06/2025;19:07:25;0;0;12;12;1;4,7263799;1;1;11,9;0
OPEN;19/06/2025;19:07:55;0;0;12;12;1;4,5249515;1;1;11,6;0
OPEN;19/06/2025;19:08:25;0;0;12;12;1;5,1257663;1;1;11,5;0
OPEN;19/06/2025;19:08:42;0;0;12;12;1;5,6970038;1;1;11,5;0
OPEN;19/06/2025;19:08:55;0;0;12;12;0;5,6970038;1;1;11,5;0
OPEN;19/06/2025;19:09:25;0;0;12;12;0;6,3428321;1;1;11,8;0
OPEN;19/06/2025;19:09:55;0;0;12;12;0;5,8096151;1;1;12;0
OPEN;19/06/2025;19:10:02;0;0;12;12;0;4,5513668;1;1;11,8;0
OPEN;19/06/2025;19:10:25;0;0;12;12;1;4,5513668;1;1;11,8;0
OPEN;19/06/2025;19:10:55;0;0;12;12;1;4,6068769;1;1;11,5;0
OPEN;19/06/2025;19:11:25;0;0;12;12;1;5,1605229;1;1;11,4;0
OPEN;19/06/2025;19:11:38;0;0;12;12;1;5,8067899;1;1;11,6;0
OPEN;19/06/2025;19:11:55;0;0;12;12;0;5,8067899;1;1;11,6;0
OPEN;19/06/2025;19:12:25;0;0;12;12;0;6,3850789;1;1;11,8;0
OPEN;19/06/2025;19:12:55;0;0;12;12;0;5,6423426;1;1;11,9;0
OPEN;19/06/2025;19:12:58;0;0;12;12;0;4,4903483;1;1;11,8;0
OPEN;19/06/2025;19:13:25;0;0;12;12;1;4,4903483;1;1;11,8;0
OPEN;19/06/2025;19:13:55;0;0;12;12;1;4,6794934;1;1;11,6;0
OPEN;19/06/2025;19:14:25;0;0;12;12;1;5,311831;1;1;11,5;0
OPEN;19/06/2025;19:14:33;0;0;12;12;1;6,0137162;1;1;11,7;0
OPEN;19/06/2025;19:14:55;0;0;12;12;0;6,0137162;1;1;11,7;0
OPEN;19/06/2025;19:15:25;0;0;12;12;0;6,2902312;1;1;11,9;0
OPEN;19/06/2025;19:15:48;0;0;12;12;0;5,2121248;1;1;12;0
OPEN;19/06/2025;19:15:55;0;0;12;12;1;5,2121248;1;1;12;0
OPEN;19/06/2025;19:16:25;0;0;12;12;1;4,5557027;1;1;11,8;0
OPEN;19/06/2025;19:16:55;0;0;12;12;1;4,9000502;1;1;11,6;0
OPEN;19/06/2025;19:17:23;0;0;12;12;1;5,6237698;1;1;11,6;0
OPEN;19/06/2025;19:17:25;0;0;12;12;0;5,6237698;1;1;11,6;0
OPEN;19/06/2025;19:17:56;0;0;12;12;0;6,176322;1;1;11,8;0
OPEN;19/06/2025;19:18:26;0;0;12;12;0;6,0201674;1;1;12;0
OPEN;19/06/2025;19:18:38;0;0;12;12;0;4,7582812;1;1;11,9;0
OPEN;19/06/2025;19:18:56;0;0;12;12;1;4,7582812;1;1;11,9;0
OPEN;19/06/2025;19:19:26;0;0;12;12;1;4,6794934;1;1;11,7;0
OPEN;19/06/2025;19:19:56;0;0;12;12;1;5,046268;1;1;11,6;0
OPEN;19/06/2025;19:20:13;0;0;12;12;1;5,729516;1;1;11,6;0
OPEN;19/06/2025;19:20:26;0;0;12;12;0;5,729516;1;1;11,6;0
OPEN;19/06/2025;19:20:56;0;0;12;12;0;6,3850789;1;1;11,8;0
OPEN;19/06/2025;19:21:26;0;0;12;12;0;5,7561741;1;1;12;0
OPEN;19/06/2025;19:21:33;0;0;12;12;0;4,5207653;1;1;11,8;0
OPEN;19/06/2025;19:21:56;0;0;12;12;1;4,5207653;1;1;11,8;0
OPEN;19/06/2025;19:22:26;0;0;12;12;1;4,6164427;1;1;11,7;0
OPEN;19/06/2025;19:22:56;0;0;12;12;1;5,2405849;1;1;11,6;0
OPEN;19/06/2025;19:23:08;0;0;12;12;1;5,9338531;1;1;11,6;0
OPEN;19/06/2025;19:23:26;0;0;12;12;0;5,9338531;1;1;11,6;0
OPEN;19/06/2025;19:23:56;0;0;12;12;0;6,3850789;1;1;11,9;0
OPEN;19/06/2025;19:24:23;0;0;12;12;0;5,3534389;1;1;12;0
OPEN;19/06/2025;19:24:26;0;0;12;12;1;5,3534389;1;1;12;0
OPEN;19/06/2025;19:24:56;0;0;12;12;1;4,5083389;1;1;11,8;0
OPEN;19/06/2025;19:25:26;0;0;12;12;1;4,9000502;1;1;11,6;0
OPEN;19/06/2025;19:25:56;0;0;12;12;1;5,466229;1;1;11,6;0
OPEN;19/06/2025;19:25:57;0;0;12;12;1;6,0945358;1;1;11,8;0
OPEN;19/06/2025;19:26:26;0;0;12;12;0;6,0945358;1;1;11,8;0
OPEN;19/06/2025;19:26:56;0;0;12;12;0;6,1544323;1;1;12;0
OPEN;19/06/2025;19:27:12;0;0;12;12;0;4,9395151;1;1;11,9;0
OPEN;19/06/2025;19:27:26;0;0;12;12;1;4,9395151;1;1;11,9;0
OPEN;19/06/2025;19:27:56;0;0;12;12;1;4,5249515;1;1;11,7;0
OPEN;19/06/2025;19:28:26;0;0;12;12;1;5,0122566;1;1;11,5;0
OPEN;19/06/2025;19:28:47;0;0;12;12;1;5,6153269;1;1;11,5;0
OPEN;19/06/2025;19:28:56;0;0;12;12;0;5,6153269;1;1;11,5;0
OPEN;19/06/2025;19:29:26;0;0;12;12;0;6,2590814;1;1;11,7;0
OPEN;19/06/2025;19:29:56;0;0;12;12;0;6,0201674;1;1;11,9;0
OPEN;19/06/2025;19:30:07;0;0;12;12;0;4,7263799;1;1;11,8;0
OPEN;19/06/2025;19:30:26;0;0;12;12;1;4,7263799;1;1;11,8;0
OPEN;19/06/2025;19:30:56;0;0;12;12;1;4,6794934;1;1;11,6;0
OPEN;19/06/2025;19:31:26;0;0;12;12;1;5,2052841;1;1;11,4;0
OPEN;19/06/2025;19:31:42;0;0;12;12;1;5,729516;1;1;11,5;0
OPEN;19/06/2025;19:31:56;0;0;12;12;0;5,729516;1;1;11,5;0
OPEN;19/06/2025;19:32:26;0;0;12;12;0;6,3850789;1;1;11,8;0
OPEN;19/06/2025;19:32:56;0;0;12;12;0;5,7180061;1;1;12;0
OPEN;19/06/2025;19:33:02;0;0;12;12;0;4,6318097;1;1;11,7;0
OPEN;19/06/2025;19:33:26;0;0;12;12;1;4,6318097;1;1;11,7;0
OPEN;19/06/2025;19:33:56;0;0;12;12;1;4,7891321;1;1;11,5;0
OPEN;19/06/2025;19:34:26;0;0;12;12;1;5,3930116;1;1;11,5;0
OPEN;19/06/2025;19:34:28;0;0;12;12;1;5,9736681;1;1;11,7;0
OPEN;19/06/2025;19:34:56;0;0;12;12;0;5,9736681;1;1;11,7;0
OPEN;19/06/2025;19:35:26;0;0;12;12;0;6,4275775;1;1;11,9;0
OPEN;19/06/2025;19:35:52;0;0;12;12;0;5,4784207;1;1;12;0
OPEN;19/06/2025;19:35:56;0;0;12;12;1;5,4784207;1;1;12;0
OPEN;19/06/2025;19:36:26;0;0;12;12;1;4,5083389;1;1;11,8;0
OPEN;19/06/2025;19:36:56;0;0;12;12;1;4,8341117;1;1;11,6;0
OPEN;19/06/2025;19:37:26;0;0;12;12;1;5,4295096;1;1;11,6;0
OPEN;19/06/2025;19:37:27;0;0;12;12;1;6,1850533;1;1;11,8;0
OPEN;19/06/2025;19:37:56;0;0;12;12;0;6,1850533;1;1;11,8;0
OPEN;19/06/2025;19:38:26;0;0;12;12;0;6,4275775;1;1;12;0
OPEN;19/06/2025;19:38:53;0;0;12;12;0;5,2823625;1;1;12;0
OPEN;19/06/2025;19:38:56;0;0;12;12;1;5,2823625;1;1;12;0
OPEN;19/06/2025;19:39:26;0;0;12;12;1;4,477932;1;1;11,8;0
OPEN;19/06/2025;19:39:56;0;0;12;12;1;4,8669801;1;1;11,6;0
OPEN;19/06/2025;19:40:23;0;0;12;12;1;5,5860424;1;1;11,6;0
OPEN;19/06/2025;19:40:26;0;0;12;12;0;5,5860424;1;1;11,6;0
OPEN;19/06/2025;19:40:56;0;0;12;12;0;6,2680664;1;1;11,7;0
OPEN;19/06/2025;19:41:26;0;0;12;12;0;6,2902312;1;1;12;0
OPEN;19/06/2025;19:41:43;0;0;12;12;0;5,0577316;1;1;12;0
OPEN;19/06/2025;19:41:56;0;0;12;12;1;5,0577316;1;1;12;0
OPEN;19/06/2025;19:42:26;0;0;12;12;1;4,5249515;1;1;11,7;0
OPEN;19/06/2025;19:42:56;0;0;12;12;1;5,0568719;1;1;11,5;0
OPEN;19/06/2025;19:43:13;0;0;12;12;1;5,6999059;1;1;11,5;0
OPEN;19/06/2025;19:43:27;0;0;12;12;0;5,6999059;1;1;11,5;0
OPEN;19/06/2025;19:43:57;0;0;12;12;0;6,352067;1;1;11,7;0
OPEN;19/06/2025;19:44:27;0;0;12;12;0;6,1544323;1;1;12;0
OPEN;19/06/2025;19:44:38;0;0;12;12;0;4,8409595;1;1;11,9;0
OPEN;19/06/2025;19:44:57;0;0;12;12;1;4,8409595;1;1;11,9;0
OPEN;19/06/2025;19:45:27;0;0;12;12;1;4,5711179;1;1;11,6;0
OPEN;19/06/2025;19:45:57;0;0;12;12;1;5,1701918;1;1;11,4;0
OPEN;19/06/2025;19:46:08;0;0;12;12;1;5,7769589;1;1;11,5;0
OPEN;19/06/2025;19:46:27;0;0;12;12;0;5,7769589;1;1;11,5;0
OPEN;19/06/2025;19:46:57;0;0;12;12;0;6,3944478;1;1;11,8;0
OPEN;19/06/2025;19:47:27;0;0;12;12;0;5,9406552;1;1;12;0
OPEN;19/06/2025;19:47:33;0;0;12;12;0;4,6631465;1;1;11,8;0
OPEN;19/06/2025;19:47:57;0;0;12;12;1;4,6631465;1;1;11,8;0
OPEN;19/06/2025;19:48:27;0;0;12;12;1;4,5402117;1;1;11,6;0
OPEN;19/06/2025;19:48:57;0;0;12;12;1;5,2052841;1;1;11,5;0
OPEN;19/06/2025;19:49:08;0;0;12;12;1;5,8549371;1;1;11,6;0
OPEN;19/06/2025;19:49:27;0;0;12;12;0;5,8549371;1;1;11,6;0
OPEN;19/06/2025;19:49:57;0;0;12;12;0;6,3850789;1;1;11,8;0
OPEN;19/06/2025;19:50:27;0;0;12;12;0;5,6800618;1;1;12;0
OPEN;19/06/2025;19:50:28;0;0;12;12;0;4,4903483;1;1;11,8;0
OPEN;19/06/2025;19:50:57;0;0;12;12;1;4,4903483;1;1;11,8;0
OPEN;19/06/2025;19:51:27;0;0;12;12;1;4,647872;1;1;11,5;0
OPEN;19/06/2025;19:51:57;0;0;12;12;1;5,114903;1;1;11,4;0
OPEN;19/06/2025;19:52:08;0;0;12;12;1;5,8849888;1;1;11,6;0
OPEN;19/06/2025;19:52:27;0;0;12;12;0;5,8849888;1;1;11,6;0
OPEN;19/06/2025;19:52:57;0;0;12;12;0;6,3320923;1;1;11,9;0
OPEN;19/06/2025;19:53:23;0;0;12;12;0;5,3892932;1;1;12;0
OPEN;19/06/2025;19:53:27;0;0;12;12;1;5,3892932;1;1;12;0
OPEN;19/06/2025;19:53:57;0;0;12;12;1;4,4300551;1;1;11,7;0
OPEN;19/06/2025;19:54:27;0;0;12;12;1;4,7246456;1;1;11,6;0
OPEN;19/06/2025;19:54:57;0;0;12;12;1;5,4295096;1;1;11,5;0
OPEN;19/06/2025;19:54:58;0;0;12;12;1;6,0540047;1;1;11,7;0
OPEN;19/06/2025;19:55:27;0;0;12;12;0;6,0540047;1;1;11,7;0
OPEN;19/06/2025;19:55:57;0;0;12;12;0;6,2902312;1;1;11,9;0
OPEN;19/06/2025;19:56:18;0;0;12;12;0;5,1604061;1;1;12;0
OPEN;19/06/2025;19:56:27;0;0;12;12;1;5,1604061;1;1;12;0
OPEN;19/06/2025;19:56:57;0;0;12;12;1;4,5389285;1;1;11,8;0
OPEN;19/06/2025;19:57:27;0;0;12;12;1;4,9333191;1;1;11,6;0
OPEN;19/06/2025;19:57:53;0;0;12;12;1;5,5777168;1;1;11,6;0
OPEN;19/06/2025;19:57:57;0;0;12;12;0;5,5777168;1;1;11,6;0
OPEN;19/06/2025;19:58:27;0;0;12;12;0;6,2175798;1;1;11,8;0
OPEN;19/06/2025;19:58:57;0;0;12;12;0;5,9802909;1;1;12;0
OPEN;19/06/2025;19:59:08;0;0;12;12;0;4,7582812;1;1;11,9;0
OPEN;19/06/2025;19:59:27;0;0;12;12;1;4,7582812;1;1;11,9;0
OPEN;19/06/2025;19:59:57;0;0;12;12;1;4,6022129;1;1;11,6;0
OPEN;19/06/2025;20:00:27;0;0;12;12;1;5,1257663;1;1;11,6;0
OPEN;19/06/2025;20:00:38;0;0;12;12;1;5,9338531;1;1;11,6;0
OPEN;19/06/2025;20:00:57;0;0;12;12;0;5,9338531;1;1;11,6;0
OPEN;19/06/2025;20:01:27;0;0;12;12;0;6,3850789;1;1;11,8;0
OPEN;19/06/2025;20:01:57;0;0;12;12;0;5,441968;1;1;12;0
OPEN;19/06/2025;20:01:58;0;0;12;12;0;4,6177673;1;1;11,8;0
OPEN;19/06/2025;20:02:27;0;0;12;12;1;4,6177673;1;1;11,8;0
