Datetime;Breaks;HYGROMETRIE_CELLULE [I];HYGROMETRIE_CONSIGNE [I];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];POIDS_EAU_CELLULE [R];POIDS_EAU_CONSIGNE [R]
2025-02-26 13:55:45;0;90.0;4.0;3.95000005;3.8666666666666623;4.5036803800000005;0.196693618
2025-02-26 14:00:45;0;90.0;4.0;4.00999999;3.895833333333326;4.5225164399999995;0.197510463
2025-02-26 14:05:45;0;90.1;4.0;4.00999997;3.9249999999999923;4.52767798;0.198067713
2025-02-26 14:10:45;0;90.0;4.0;3.9899999700000004;3.954166666666662;4.5170815;0.198106571
2025-02-26 14:15:45;0;90.0;4.0;4.00999997;3.983333333333332;4.5239542;0.198126
2025-02-26 14:20:45;0;89.9;4.0;3.9999999600000002;4.012499999999996;4.51531186;0.198948143
2025-02-26 14:25:45;0;90.1;4.0;4.05999999;4.0416666666666625;4.5451508;0.19952862
2025-02-26 14:30:45;0;90.2;4.0;4.07999997;4.070833333333331;4.55623121;0.199509052
2025-02-26 14:35:45;0;90.0;4.0;4.055555555555555;4.0987037037037;4.538641822222222;0.20031269222222223
2025-02-26 14:40:46;0;90.4;4.0;4.20999994;4.129166666666661;4.60904532;0.20093995000000003
2025-02-26 14:45:46;0;91.0;4.0;4.2399999600000005;4.158333333333331;4.649693399999999;0.20093995000000003
2025-02-26 14:50:46;0;91.0;4.0;4.29000011;4.191999999999996;4.66620369;0.201792064
2025-02-26 14:55:46;0;91.0;4.0;4.340000160000001;4.228666666666662;4.6827555599999995;0.20236014
2025-02-26 15:00:46;0;91.0;4.0;4.3500001500000005;4.2653333333333325;4.68607425;0.20236014
2025-02-26 15:05:46;0;90.6;4.0;4.36000014;4.301999999999996;4.6686624;0.203217612
2025-02-26 15:10:46;0;90.4;4.0;4.420000079999999;4.338666666666662;4.6781969;0.20378926000000003
2025-02-26 15:15:46;0;90.2;4.0;4.37999997;4.375333333333332;4.65471872;0.20378926000000003
2025-02-26 15:20:46;0;90.0;4.0;4.41999988;4.4119999999999955;4.65764511;0.20465206
2025-02-26 15:25:46;0;89.8;4.0;4.49000001;4.4486666666666626;4.67004436;0.20522725999999997
2025-02-26 15:30:46;0;89.5;4.0;4.47000003;4.485333333333332;4.64784301;0.206095382
2025-02-26 15:35:46;0;90.0;4.0;4.555555555555555;4.520370370370367;4.702231111111112;0.20667413
2025-02-26 15:40:47;0;90.1;4.0;4.58999991;4.558666666666662;4.71888235;0.20667413000000004
2025-02-26 15:45:47;0;90.0;4.0;4.55999999;4.595333333333332;4.70373627;0.207547706
2025-02-26 15:50:47;0;90.3;4.0;4.68999991;4.6355;4.762997990000001;0.20813009
2025-02-26 15:55:47;0;91.0;4.0;4.72999992;4.678;4.81370476;0.20813009
2025-02-26 16:00:47;0;91.0;4.0;4.77000003;4.7204999999999995;4.82734009;0.209009132
2025-02-26 16:05:47;0;91.0;4.0;4.840000160000001;4.763;4.85122898;0.20959516000000003
2025-02-26 16:10:47;0;91.0;4.0;4.9000001;4.8055;4.8718228;0.21047960200000002
