Breaks,Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],TEMPERATURE_SONDE [R],PRESSION_EXTERIEUR [R],HYGROMETRIE_CELLULE [R],TEMPERATURE_REPRISE [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_SOUFFLAGE [R],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],MA_VARIATEUR [B]
nan,1733353200.0,71908,0.0,51.0,-9.6000004,1055.0,70.0,-9.1999998,-10.0,-9.6999998,43.799999,-12.1,0.0
nan,1733353200.0,71909,0.0,51.0,-9.6000004,1055.0,70.0,-9.1999998,-10.0,-9.6999998,43.799999,-12.1,0.0
nan,1733353200.0,71938,0.0,51.0,-9.6999998,1055.0,70.0,-9.1999998,-10.0,-9.8000002,43.799999,-12.0,0.0
nan,1733353200.0,71939,0.0,51.0,-9.6999998,1055.0,70.0,-9.1999998,-10.0,-9.8000002,43.799999,-12.0,0.0
nan,1733353200.0,71968,0.0,51.0,-9.6999998,1055.0,70.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.9,0.0
nan,1733353200.0,71969,0.0,51.0,-9.6999998,1055.0,70.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.9,0.0
nan,1733353200.0,71998,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.8,0.0
nan,1733353200.0,71999,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.8,0.0
nan,1733353200.0,72028,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.7,0.0
nan,1733353200.0,72029,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.7,0.0
nan,1733353200.0,72058,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.6,0.0
nan,1733353200.0,72059,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.799999,-11.6,0.0
nan,1733353200.0,72088,0.0,51.0,-9.6999998,1055.0,70.0,-9.1999998,-10.0,-9.8000002,43.700001,-11.5,0.0
nan,1733353200.0,72089,0.0,51.0,-9.6999998,1055.0,70.0,-9.1999998,-10.0,-9.8000002,43.700001,-11.5,0.0
nan,1733353200.0,72118,0.0,51.0,-9.6000004,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.700001,-11.5,0.0
nan,1733353200.0,72119,0.0,51.0,-9.6000004,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.700001,-11.5,0.0
nan,1733353200.0,72148,0.0,51.0,-9.6000004,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.700001,-11.4,0.0
nan,1733353200.0,72149,0.0,51.0,-9.6000004,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.700001,-11.4,0.0
nan,1733353200.0,72178,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.4,0.0
nan,1733353200.0,72179,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.4,0.0
nan,1733353200.0,72208,0.0,57.0,-9.6999998,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.5,0.0
nan,1733353200.0,72209,0.0,57.0,-9.6999998,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.5,0.0
nan,1733353200.0,72238,0.0,57.0,-9.6000004,1055.0,72.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.7,0.0
nan,1733353200.0,72239,0.0,57.0,-9.6000004,1055.0,72.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.7,0.0
nan,1733353200.0,72268,0.0,57.0,-9.6000004,1055.0,72.0,-9.1000004,-10.0,-9.6999998,43.599998,-11.8,0.0
nan,1733353200.0,72269,0.0,57.0,-9.6000004,1055.0,72.0,-9.1000004,-10.0,-9.6999998,43.599998,-11.8,0.0
nan,1733353200.0,72298,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.599998,-12.0,0.0
nan,1733353200.0,72299,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.599998,-12.0,0.0
nan,1733353200.0,72328,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.599998,-12.2,0.0
nan,1733353200.0,72329,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6999998,43.599998,-12.2,0.0
nan,1733353200.0,72358,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.5,-12.3,0.0
nan,1733353200.0,72359,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.5,-12.3,0.0
nan,1733353200.0,72389,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.6999998,43.5,-12.4,0.0
nan,1733353200.0,72419,0.0,51.0,-9.6999998,1055.0,72.0,-9.1999998,-10.0,-9.8000002,43.5,-12.3,0.0
nan,1733353200.0,72449,0.0,45.0,-9.6999998,1055.0,71.0,-9.3000002,-10.0,-9.8000002,43.5,-12.2,0.0
nan,1733353200.0,72479,0.0,40.0,-9.8000002,1055.0,71.0,-9.3999996,-10.0,-9.8999996,43.5,-12.1,0.0
nan,1733353200.0,72509,0.0,40.0,-9.8000002,1055.0,71.0,-9.3999996,-10.0,-9.8999996,43.5,-12.0,0.0
nan,1733353200.0,72539,0.0,45.0,-9.8000002,1055.0,71.0,-9.3000002,-10.0,-9.8999996,43.5,-11.9,0.0
nan,1733353200.0,72569,0.0,45.0,-9.8000002,1055.0,71.0,-9.3000002,-10.0,-9.8999996,43.5,-11.8,0.0
nan,1733353200.0,72599,0.0,45.0,-9.8000002,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.5,-11.7,0.0
nan,1733353200.0,72629,0.0,45.0,-9.8000002,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.400002,-11.6,0.0
nan,1733353200.0,72659,0.0,45.0,-9.8000002,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.400002,-11.6,0.0
nan,1733353200.0,72689,0.0,45.0,-9.8000002,1055.0,71.0,-9.3000002,-10.0,-9.8000002,43.400002,-11.5,0.0
nan,1733353200.0,72719,0.0,45.0,-9.8000002,1055.0,72.0,-9.3000002,-10.0,-9.8000002,43.400002,-11.5,0.0
nan,1733353200.0,72749,0.0,45.0,-9.8000002,1055.0,71.0,-9.3000002,-10.0,-9.8000002,43.400002,-11.5,0.0
nan,1733353200.0,72779,0.0,51.0,-9.8000002,1055.0,72.0,-9.1999998,-10.0,-9.8000002,43.400002,-11.4,0.0
nan,1733353200.0,72809,0.0,51.0,-9.6999998,1055.0,72.0,-9.1999998,-10.0,-9.8000002,43.400002,-11.4,0.0
nan,1733353200.0,72839,0.0,51.0,-9.6999998,1055.0,72.0,-9.1999998,-10.0,-9.8000002,43.400002,-11.5,0.0
nan,1733353200.0,72869,0.0,51.0,-9.6999998,1055.0,71.0,-9.1999998,-10.0,-9.8000002,43.299999,-11.6,0.0
nan,1733353200.0,72899,0.0,51.0,-9.6999998,1055.0,72.0,-9.1999998,-10.0,-9.6999998,43.299999,-11.8,0.0
nan,1733353200.0,72929,0.0,51.0,-9.6999998,1055.0,72.0,-9.1999998,-10.0,-9.6999998,43.299999,-12.0,0.0
nan,1733353200.0,72959,0.0,51.0,-9.6999998,1055.0,72.0,-9.1999998,-10.0,-9.6999998,43.200001,-12.1,0.0
nan,1733353200.0,72989,0.0,45.0,-9.6999998,1055.0,71.0,-9.3000002,-10.0,-9.8000002,43.200001,-12.3,0.0
nan,1733353200.0,73019,0.0,45.0,-9.8000002,1055.0,71.0,-9.3000002,-10.0,-9.8000002,43.200001,-12.3,0.0
nan,1733353200.0,73049,0.0,45.0,-9.8000002,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.200001,-12.3,0.0
nan,1733353200.0,73079,0.0,40.0,-9.8000002,1055.0,72.0,-9.3999996,-10.0,-9.8999996,43.200001,-12.2,0.0
nan,1733353200.0,73109,0.0,40.0,-9.8999996,1055.0,72.0,-9.3999996,-10.0,-9.8999996,43.200001,-12.1,0.0
nan,1733353200.0,73139,0.0,34.0,-9.8999996,1055.0,72.0,-9.5,-10.0,-10.0,43.200001,-12.0,0.0
nan,1733353200.0,73169,0.0,34.0,-9.8999996,1055.0,72.0,-9.5,-10.0,-10.0,43.200001,-11.9,0.0
nan,1733353200.0,73199,0.0,34.0,-10.0,1055.0,71.0,-9.5,-10.0,-10.0,43.099998,-11.8,0.0
nan,1733353200.0,73229,0.0,40.0,-10.0,1055.0,72.0,-9.3999996,-10.0,-10.0,43.099998,-11.7,0.0
nan,1733353200.0,73259,0.0,40.0,-10.0,1055.0,72.0,-9.3999996,-10.0,-10.0,43.099998,-11.6,0.0
nan,1733353200.0,73289,0.0,40.0,-9.8999996,1055.0,72.0,-9.3999996,-10.0,-10.0,43.099998,-11.6,0.0
nan,1733353200.0,73319,0.0,40.0,-9.8999996,1055.0,72.0,-9.3999996,-10.0,-9.8999996,43.099998,-11.5,0.0
nan,1733353200.0,73349,0.0,40.0,-9.8999996,1055.0,72.0,-9.3999996,-10.0,-9.8999996,43.099998,-11.5,0.0
nan,1733353200.0,73379,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.099998,-11.5,0.0
nan,1733353200.0,73409,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.099998,-11.4,0.0
nan,1733353200.0,73439,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.0,-11.4,0.0
nan,1733353200.0,73469,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8000002,43.0,-11.5,0.0
nan,1733353200.0,73499,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8000002,43.0,-11.7,0.0
nan,1733353200.0,73529,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8000002,43.099998,-11.8,0.0
nan,1733353200.0,73559,0.0,45.0,-9.8000002,1055.0,73.0,-9.3000002,-10.0,-9.8000002,43.200001,-12.0,0.0
nan,1733353200.0,73589,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8000002,43.299999,-12.1,0.0
nan,1733353200.0,73619,0.0,45.0,-9.8999996,1055.0,73.0,-9.3000002,-10.0,-9.8999996,43.400002,-12.3,0.0
nan,1733353200.0,73649,0.0,40.0,-9.8999996,1055.0,72.0,-9.3999996,-10.0,-9.8999996,43.5,-12.3,0.0
nan,1733353200.0,73679,0.0,40.0,-9.8999996,1055.0,73.0,-9.3999996,-10.0,-9.8999996,43.599998,-12.2,0.0
nan,1733353200.0,73709,0.0,34.0,-10.0,1055.0,72.0,-9.5,-10.0,-10.0,43.700001,-11.8,0.0
nan,1733353200.0,73739,0.0,34.0,-10.0,1055.0,72.0,-9.5,-10.0,-10.0,43.799999,-11.5,0.0
nan,1733353200.0,73769,0.0,34.0,-10.0,1055.0,72.0,-9.5,-10.0,-10.0,43.700001,-11.4,0.0
nan,1733353200.0,73799,0.0,34.0,-10.0,1055.0,72.0,-9.5,-10.0,-10.0,43.700001,-11.3,0.0
nan,1733353200.0,73829,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.700001,-11.2,0.0
nan,1733353200.0,73859,0.0,40.0,-10.0,1055.0,73.0,-9.3999996,-10.0,-10.0,43.700001,-11.2,0.0
nan,1733353200.0,73889,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8999996,43.599998,-11.1,0.0
nan,1733353200.0,73919,0.0,45.0,-9.8999996,1055.0,73.0,-9.3000002,-10.0,-9.8999996,43.599998,-11.2,0.0
nan,1733353200.0,73949,0.0,45.0,-9.8999996,1055.0,72.0,-9.3000002,-10.0,-9.8000002,43.599998,-11.4,0.0
nan,1733353200.0,73979,0.0,45.0,-9.8000002,1055.0,73.0,-9.3000002,-10.0,-9.8000002,43.5,-11.5,0.0
nan,1733353200.0,74009,0.0,45.0,-9.8000002,1055.0,73.0,-9.3000002,-10.0,-9.8000002,43.5,-11.6,0.0
nan,1733353200.0,74039,0.0,45.0,-9.8000002,1055.0,73.0,-9.3000002,-10.0,-9.8000002,43.5,-11.8,0.0
nan,1733353200.0,74069,0.0,45.0,-9.8000002,1055.0,73.0,-9.3000002,-10.0,-9.8000002,43.5,-11.9,0.0
nan,1733353200.0,74099,0.0,45.0,-9.8000002,1055.0,73.0,-9.3000002,-10.0,-9.8000002,43.400002,-12.0,0.0
nan,1733353200.0,74129,0.0,40.0,-9.8999996,1055.0,73.0,-9.3999996,-10.0,-9.8999996,43.400002,-12.2,0.0
nan,1733353200.0,74159,0.0,40.0,-9.8999996,1055.0,73.0,-9.3999996,-10.0,-9.8999996,43.400002,-12.3,0.0
nan,1733353200.0,74189,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-9.8999996,43.400002,-12.3,0.0
nan,1733353200.0,74219,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.400002,-12.2,0.0
nan,1733353200.0,74249,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.400002,-12.1,0.0
nan,1733353200.0,74279,0.0,28.0,-10.0,1055.0,73.0,-9.6000004,-10.0,-10.1,43.400002,-12.0,0.0
nan,1733353200.0,74309,0.0,28.0,-10.1,1055.0,72.0,-9.6000004,-10.0,-10.1,43.400002,-11.9,0.0
nan,1733353200.0,74339,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.400002,-11.8,0.0
nan,1733353200.0,74369,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.0,43.400002,-11.7,0.0
nan,1733353200.0,74399,0.0,28.0,-10.1,1055.0,72.0,-9.6000004,-10.0,-10.1,43.400002,-11.6,0.0
nan,1733353200.0,74429,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.1,43.299999,-11.5,0.0
nan,1733353200.0,74459,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.299999,-11.4,0.0
nan,1733353200.0,74489,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.299999,-11.5,0.0
nan,1733353200.0,74490,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.299999,-11.6,0.0
nan,1733353200.0,74519,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.299999,-11.6,0.0
nan,1733353200.0,74520,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-11.7,0.0
nan,1733353200.0,74549,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-11.7,0.0
nan,1733353200.0,74550,0.0,34.0,-9.8999996,1055.0,74.0,-9.5,-10.0,-10.0,43.200001,-11.9,0.0
nan,1733353200.0,74579,0.0,34.0,-9.8999996,1055.0,74.0,-9.5,-10.0,-10.0,43.200001,-11.9,0.0
nan,1733353200.0,74580,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-12.0,0.0
nan,1733353200.0,74609,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-12.0,0.0
nan,1733353200.0,74610,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-12.1,0.0
nan,1733353200.0,74639,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-12.1,0.0
nan,1733353200.0,74640,0.0,34.0,-10.0,1055.0,73.0,-9.3999996,-10.0,-10.0,43.099998,-12.3,0.0
nan,1733353200.0,74669,0.0,40.0,-10.0,1055.0,73.0,-9.3999996,-10.0,-10.0,43.099998,-12.3,0.0
nan,1733353200.0,74670,0.0,40.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.099998,-12.3,0.0
nan,1733353200.0,74699,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.099998,-12.3,0.0
nan,1733353200.0,74700,0.0,34.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.099998,-12.3,0.0
nan,1733353200.0,74729,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.099998,-12.3,0.0
nan,1733353200.0,74730,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-12.1,0.0
nan,1733353200.0,74759,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-12.1,0.0
nan,1733353200.0,74760,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-12.0,0.0
nan,1733353200.0,74789,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-12.0,0.0
nan,1733353200.0,74790,0.0,28.0,-10.2,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.9,0.0
nan,1733353200.0,74819,0.0,28.0,-10.2,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.9,0.0
nan,1733353200.0,74820,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.8,0.0
nan,1733353200.0,74849,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.8,0.0
nan,1733353200.0,74850,0.0,28.0,-10.2,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.7,0.0
nan,1733353200.0,74879,0.0,28.0,-10.2,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.7,0.0
nan,1733353200.0,74880,0.0,28.0,-10.2,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.6,0.0
nan,1733353200.0,74909,0.0,28.0,-10.2,1055.0,73.0,-9.6000004,-10.0,-10.1,43.099998,-11.6,0.0
nan,1733353200.0,74910,0.0,28.0,-10.2,1055.0,74.0,-9.6000004,-10.0,-10.1,43.0,-11.5,0.0
nan,1733353200.0,74939,0.0,28.0,-10.2,1055.0,74.0,-9.6000004,-10.0,-10.1,43.0,-11.5,0.0
nan,1733353200.0,74940,0.0,28.0,-10.2,1055.0,74.0,-9.6000004,-10.0,-10.1,43.0,-11.5,0.0
nan,1733353200.0,74969,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.0,-11.5,0.0
nan,1733353200.0,74970,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.0,-11.5,0.0
nan,1733353200.0,74999,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.0,-11.4,0.0
nan,1733353200.0,75000,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.0,-11.4,0.0
nan,1733353200.0,75029,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.0,-11.6,0.0
nan,1733353200.0,75030,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.0,-11.6,0.0
nan,1733353200.0,75059,0.0,28.0,-10.0,1055.0,74.0,-9.6000004,-10.0,-10.0,43.0,-11.7,0.0
nan,1733353200.0,75060,0.0,28.0,-10.0,1055.0,74.0,-9.6000004,-10.0,-10.0,43.0,-11.7,0.0
nan,1733353200.0,75089,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.0,-11.8,0.0
nan,1733353200.0,75090,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.0,-11.8,0.0
nan,1733353200.0,75119,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-12.0,0.0
nan,1733353200.0,75120,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.200001,-12.0,0.0
nan,1733353200.0,75149,0.0,34.0,-10.0,1055.0,74.0,-9.5,-10.0,-10.0,43.299999,-12.1,0.0
nan,1733353200.0,75150,0.0,34.0,-10.0,1055.0,74.0,-9.5,-10.0,-10.0,43.299999,-12.1,0.0
nan,1733353200.0,75179,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.400002,-12.2,0.0
nan,1733353200.0,75180,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.400002,-12.2,0.0
nan,1733353200.0,75209,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.0,43.5,-12.3,0.0
nan,1733353200.0,75210,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.0,43.5,-12.3,0.0
nan,1733353200.0,75239,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.599998,-12.1,0.0
nan,1733353200.0,75240,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.599998,-12.1,0.0
nan,1733353200.0,75269,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.8,0.0
nan,1733353200.0,75270,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.8,0.0
nan,1733353200.0,75299,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.799999,-11.5,0.0
nan,1733353200.0,75300,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.799999,-11.5,0.0
nan,1733353200.0,75329,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.4,0.0
nan,1733353200.0,75330,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.4,0.0
nan,1733353200.0,75359,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.3,0.0
nan,1733353200.0,75360,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.3,0.0
nan,1733353200.0,75389,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.2,0.0
nan,1733353200.0,75390,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.700001,-11.2,0.0
nan,1733353200.0,75419,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.700001,-11.2,0.0
nan,1733353200.0,75420,0.0,28.0,-10.1,1055.0,73.0,-9.6000004,-10.0,-10.1,43.700001,-11.2,0.0
nan,1733353200.0,75449,0.0,34.0,-10.1,1055.0,74.0,-9.5,-10.0,-10.0,43.599998,-11.2,0.0
nan,1733353200.0,75455,0.0,34.0,-10.1,1055.0,74.0,-9.5,-10.0,-10.0,43.599998,-11.2,0.0
nan,1733353200.0,75479,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.599998,-11.2,0.0
nan,1733353200.0,75485,0.0,34.0,-10.0,1055.0,73.0,-9.5,-10.0,-10.0,43.599998,-11.2,0.0
nan,1733353200.0,75509,0.0,40.0,-10.0,1055.0,74.0,-9.3999996,-10.0,-10.0,43.599998,-11.3,0.0
nan,1733353200.0,75515,0.0,40.0,-10.0,1055.0,74.0,-9.3999996,-10.0,-10.0,43.599998,-11.3,0.0
nan,1733353200.0,75539,0.0,40.0,-10.0,1055.0,74.0,-9.3999996,-10.0,-10.0,43.5,-11.4,0.0
nan,1733353200.0,75545,0.0,40.0,-10.0,1055.0,74.0,-9.3999996,-10.0,-10.0,43.5,-11.4,0.0
nan,1733353200.0,75569,0.0,40.0,-9.8999996,1055.0,74.0,-9.3999996,-10.0,-9.8999996,43.5,-11.6,0.0
nan,1733353200.0,75575,0.0,40.0,-9.8999996,1055.0,74.0,-9.3999996,-10.0,-9.8999996,43.5,-11.6,0.0
nan,1733353200.0,75599,0.0,40.0,-9.8999996,1055.0,75.0,-9.3999996,-10.0,-9.8999996,43.5,-11.7,0.0
nan,1733353200.0,75605,0.0,40.0,-9.8999996,1055.0,75.0,-9.3999996,-10.0,-9.8999996,43.5,-11.7,0.0
nan,1733353200.0,75629,0.0,40.0,-10.0,1055.0,74.0,-9.3999996,-10.0,-9.8999996,43.5,-11.8,0.0
nan,1733353200.0,75635,0.0,40.0,-10.0,1055.0,74.0,-9.3999996,-10.0,-9.8999996,43.5,-11.8,0.0
nan,1733353200.0,75659,0.0,34.0,-10.0,1055.0,75.0,-9.5,-10.0,-10.0,43.400002,-12.0,0.0
nan,1733353200.0,75665,0.0,34.0,-10.0,1055.0,75.0,-9.5,-10.0,-10.0,43.400002,-12.0,0.0
nan,1733353200.0,75689,0.0,34.0,-10.0,1055.0,74.0,-9.5,-10.0,-10.0,43.400002,-12.1,0.0
nan,1733353200.0,75695,0.0,34.0,-10.0,1055.0,74.0,-9.5,-10.0,-10.0,43.400002,-12.1,0.0
nan,1733353200.0,75719,0.0,34.0,-10.1,1055.0,75.0,-9.5,-10.0,-10.0,43.400002,-12.2,0.0
nan,1733353200.0,75725,0.0,34.0,-10.1,1055.0,75.0,-9.5,-10.0,-10.0,43.400002,-12.2,0.0
nan,1733353200.0,75749,0.0,34.0,-10.1,1055.0,74.0,-9.5,-10.0,-10.0,43.400002,-12.3,0.0
nan,1733353200.0,75755,0.0,34.0,-10.1,1055.0,74.0,-9.5,-10.0,-10.0,43.400002,-12.3,0.0
nan,1733353200.0,75779,0.0,28.0,-10.1,1055.0,75.0,-9.6000004,-10.0,-10.1,43.400002,-12.3,0.0
nan,1733353200.0,75785,0.0,28.0,-10.1,1055.0,75.0,-9.6000004,-10.0,-10.1,43.400002,-12.3,0.0
nan,1733353200.0,75809,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.400002,-12.2,0.0
nan,1733353200.0,75815,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.400002,-12.2,0.0
nan,1733353200.0,75839,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.400002,-12.1,0.0
nan,1733353200.0,75845,0.0,28.0,-10.1,1055.0,74.0,-9.6000004,-10.0,-10.1,43.400002,-12.1,0.0
nan,1733353200.0,75869,0.0,28.0,-10.2,1055.0,75.0,-9.6000004,-10.0,-10.2,43.400002,-12.0,0.0
nan,1733353200.0,75875,0.0,28.0,-10.2,1055.0,75.0,-9.6000004,-10.0,-10.2,43.400002,-12.0,0.0
nan,1733353200.0,75899,0.0,28.0,-10.2,1055.0,74.0,-9.6000004,-10.0,-10.2,43.400002,-11.9,0.0
nan,1733353200.0,75905,0.0,28.0,-10.2,1055.0,74.0,-9.6000004,-10.0,-10.2,43.400002,-11.9,0.0
nan,1733353200.0,75929,0.0,22.0,-10.2,1055.0,75.0,-9.6999998,-10.0,-10.2,43.299999,-11.8,0.0
nan,1733353200.0,75935,0.0,22.0,-10.2,1055.0,75.0,-9.6999998,-10.0,-10.2,43.299999,-11.8,0.0
nan,1733353200.0,75959,0.0,22.0,-10.2,1055.0,74.0,-9.6999998,-10.0,-10.2,43.299999,-11.7,0.0
nan,1733353200.0,75965,0.0,22.0,-10.2,1055.0,74.0,-9.6999998,-10.0,-10.2,43.299999,-11.7,0.0
nan,1733353200.0,75989,0.0,22.0,-10.2,1055.0,74.0,-9.6999998,-10.0,-10.1,43.299999,-11.6,0.0
nan,1733353200.0,75995,0.0,22.0,-10.2,1055.0,74.0,-9.6999998,-10.0,-10.1,43.299999,-11.6,0.0
nan,1733353200.0,76019,0.0,28.0,-10.2,1055.0,74.0,-9.6000004,-10.0,-10.2,43.299999,-11.5,0.0
