Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],PRESSION_EXTERIEUR [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_ALLER_FROID [R],TEMPERATURE_REPRISE [R]
08-01-2025,11:44:39,21.0,0.0,1055.0,20.0,-5.0,191.9999
08-01-2025,11:45:09,15.0,0.0,1055.0,20.0,-4.8,175.9999
08-01-2025,11:45:39,9.0,0.0,1055.0,20.0,-4.7,179.9999
08-01-2025,11:46:09,7.0,2.0,1055.0,20.0,-4.8,187.9999
08-01-2025,11:46:39,13.0,0.0,1055.0,20.0,-5.0,187.9999
08-01-2025,11:47:09,27.0,0.0,1055.0,20.0,-5.3,183.9999
08-01-2025,11:47:39,39.0,0.0,1055.0,20.0,-5.5,175.9999
08-01-2025,11:48:09,45.0,0.0,1055.0,20.0,-5.6,175.9999
08-01-2025,11:48:39,47.0,0.0,1055.0,20.0,-5.7,179.9999
08-01-2025,11:49:09,43.0,0.0,1055.0,20.0,-5.6,175.9999
08-01-2025,11:49:39,39.0,0.0,1055.0,20.0,-5.5,183.9999
08-01-2025,11:50:09,35.0,0.0,1055.0,20.0,-5.4,179.9999
08-01-2025,11:50:39,27.0,0.0,1055.0,20.0,-5.3,183.9999
08-01-2025,11:51:09,21.0,0.0,1055.0,20.0,-5.2,183.9999
08-01-2025,11:51:39,15.0,0.0,1055.0,20.0,-5.1,179.9999
08-01-2025,11:52:09,9.0,0.0,1055.0,20.0,-5.0,183.9999
08-01-2025,11:52:39,5.0,3.0,1055.0,20.0,-4.9,179.9999
08-01-2025,11:53:09,9.0,0.0,1055.0,20.0,-4.9,171.9999
08-01-2025,11:53:39,23.0,0.0,1055.0,20.0,-5.2,171.9999
08-01-2025,11:54:09,35.0,0.0,1055.0,20.0,-5.3,175.9999
08-01-2025,11:54:39,43.0,0.0,1055.0,20.0,-5.5,167.9999
08-01-2025,11:55:09,47.0,0.0,1055.0,20.0,-5.6,163.9999
08-01-2025,11:55:39,45.0,0.0,1055.0,20.0,-5.6,167.9999
08-01-2025,11:56:09,43.0,0.0,1055.0,20.0,-5.5,163.9999
08-01-2025,11:56:39,37.0,0.0,1055.0,20.0,-5.4,163.9999
08-01-2025,11:56:40,37.0,0.0,1055.0,20.0,-5.3,163.9999
08-01-2025,11:57:09,31.0,0.0,1055.0,20.0,-5.3,163.9999
08-01-2025,11:57:10,31.0,0.0,1055.0,20.0,-5.1,163.9999
08-01-2025,11:57:39,23.0,0.0,1055.0,20.0,-5.1,163.9999
08-01-2025,11:57:40,23.0,0.0,1055.0,20.0,-4.9,163.9999
08-01-2025,11:58:09,17.0,0.0,1055.0,20.0,-4.9,159.9999
08-01-2025,11:58:10,17.0,0.0,1055.0,20.0,-4.7,163.9999
08-01-2025,11:58:39,11.0,0.0,1055.0,20.0,-4.7,159.9999
08-01-2025,11:58:40,11.0,0.0,1055.0,20.0,-4.7,151.9999
08-01-2025,11:59:09,5.0,3.0,1055.0,20.0,-4.7,155.9999
08-01-2025,11:59:10,5.0,3.0,1055.0,20.0,-4.8,151.9999
08-01-2025,11:59:39,7.0,2.0,1055.0,20.0,-4.8,147.9999
08-01-2025,11:59:40,7.0,2.0,1055.0,20.0,-5.1,155.9999
08-01-2025,12:00:09,17.0,0.0,1055.0,20.0,-5.1,155.9999
08-01-2025,12:00:10,17.0,0.0,1055.0,20.0,-5.4,155.9999
08-01-2025,12:00:39,31.0,0.0,1055.0,20.0,-5.4,151.9999
08-01-2025,12:00:40,31.0,0.0,1055.0,20.0,-5.5,147.9999
08-01-2025,12:01:09,41.0,0.0,1055.0,20.0,-5.5,143.9999
08-01-2025,12:01:10,41.0,0.0,1055.0,20.0,-5.7,143.9999
08-01-2025,12:01:39,45.0,0.0,1055.0,20.0,-5.7,143.9999
08-01-2025,12:01:40,45.0,0.0,1055.0,20.0,-5.7,143.9999
08-01-2025,12:02:09,45.0,0.0,1055.0,20.0,-5.7,135.9999
08-01-2025,12:02:10,45.0,0.0,1055.0,20.0,-5.6,135.9999
08-01-2025,12:02:39,41.0,0.0,1055.0,20.0,-5.6,139.9999
08-01-2025,12:02:40,41.0,0.0,1055.0,20.0,-5.5,139.9999
08-01-2025,12:03:09,37.0,0.0,1055.0,20.0,-5.5,131.9999
08-01-2025,12:03:10,37.0,0.0,1055.0,20.0,-5.4,131.9999
08-01-2025,12:03:39,31.0,0.0,1055.0,20.0,-5.4,127.99989
08-01-2025,12:03:40,31.0,0.0,1055.0,20.0,-5.3,127.99989
08-01-2025,12:04:09,25.0,0.0,1055.0,20.0,-5.3,127.99989
08-01-2025,12:04:10,25.0,0.0,1055.0,20.0,-5.2,127.99989
08-01-2025,12:04:39,19.0,0.0,1055.0,20.0,-5.2,131.9999
08-01-2025,12:04:40,19.0,0.0,1055.0,20.0,-5.1,127.99989
08-01-2025,12:05:09,13.0,0.0,1055.0,20.0,-5.1,135.9999
08-01-2025,12:05:10,13.0,0.0,1055.0,20.0,-5.0,139.9999
08-01-2025,12:05:39,7.0,2.0,1055.0,20.0,-5.0,139.9999
08-01-2025,12:05:40,7.0,2.0,1055.0,20.0,-4.9,135.9999
08-01-2025,12:06:09,7.0,2.0,1055.0,20.0,-4.9,139.9999
08-01-2025,12:06:10,7.0,2.0,1055.0,20.0,-5.1,143.9999
08-01-2025,12:06:39,15.0,0.0,1055.0,20.0,-5.1,139.9999
08-01-2025,12:06:40,15.0,0.0,1055.0,20.0,-5.2,143.9999
08-01-2025,12:07:09,27.0,0.0,1055.0,20.0,-5.2,151.9999
08-01-2025,12:07:10,27.0,0.0,1055.0,20.0,-5.4,139.9999
08-01-2025,12:07:39,35.0,0.0,1055.0,20.0,-5.4,131.9999
08-01-2025,12:07:40,35.0,0.0,1055.0,20.0,-5.4,131.9999
08-01-2025,12:08:09,39.0,0.0,1055.0,20.0,-5.4,143.9999
08-01-2025,12:08:10,39.0,0.0,1055.0,20.0,-5.6,139.9999
08-01-2025,12:08:39,39.0,0.0,1055.0,20.0,-5.6,143.9999
08-01-2025,12:08:40,39.0,0.0,1055.0,20.0,-5.6,143.9999
08-01-2025,12:09:09,37.0,0.0,1055.0,20.0,-5.6,143.9999
08-01-2025,12:09:10,37.0,0.0,1055.0,20.0,-5.5,143.9999
08-01-2025,12:09:39,31.0,0.0,1055.0,20.0,-5.5,139.9999
08-01-2025,12:09:40,31.0,0.0,1055.0,20.0,-5.3,139.9999
08-01-2025,12:10:09,25.0,0.0,1055.0,20.0,-5.3,127.99989
08-01-2025,12:10:10,25.0,0.0,1055.0,20.0,-5.2,127.99989
08-01-2025,12:10:39,19.0,0.0,1055.0,20.0,-5.2,131.9999
08-01-2025,12:10:40,19.0,0.0,1055.0,20.0,-5.0,131.9999
08-01-2025,12:11:09,13.0,0.0,1055.0,20.0,-5.0,139.9999
08-01-2025,12:11:10,13.0,0.0,1055.0,20.0,-4.9,139.9999
08-01-2025,12:11:39,7.0,2.0,1055.0,20.0,-4.9,139.9999
08-01-2025,12:11:40,7.0,2.0,1055.0,20.0,-4.8,139.9999
08-01-2025,12:12:09,5.0,3.0,1055.0,20.0,-4.8,135.9999
08-01-2025,12:12:10,5.0,3.0,1055.0,20.0,-4.9,135.9999
08-01-2025,12:12:39,13.0,0.0,1055.0,20.0,-4.9,135.9999
08-01-2025,12:12:40,13.0,0.0,1055.0,20.0,-5.2,143.9999
08-01-2025,12:13:09,27.0,0.0,1055.0,20.0,-5.2,135.9999
08-01-2025,12:13:10,27.0,0.0,1055.0,20.0,-5.3,135.9999
08-01-2025,12:13:39,37.0,0.0,1055.0,20.0,-5.3,135.9999
08-01-2025,12:13:40,37.0,0.0,1055.0,20.0,-5.5,135.9999
08-01-2025,12:14:09,43.0,0.0,1055.0,20.0,-5.5,135.9999
08-01-2025,12:14:10,43.0,0.0,1055.0,20.0,-5.5,135.9999
08-01-2025,12:14:39,45.0,0.0,1055.0,20.0,-5.6,127.99989
08-01-2025,12:14:40,45.0,0.0,1055.0,20.0,-5.6,127.99989
08-01-2025,12:15:09,43.0,0.0,1055.0,20.0,-5.6,123.99989
08-01-2025,12:15:10,43.0,0.0,1055.0,20.0,-5.6,123.99989
08-01-2025,12:15:39,39.0,0.0,1055.0,20.0,-5.6,119.99989
08-01-2025,12:15:40,39.0,0.0,1055.0,20.0,-5.6,119.99989
08-01-2025,12:16:10,35.0,0.0,1055.0,20.0,-5.5,123.99989
08-01-2025,12:16:40,27.0,0.0,1055.0,20.0,-5.4,127.99989
08-01-2025,12:17:10,21.0,0.0,1055.0,20.0,-5.2,123.99989
08-01-2025,12:17:40,15.0,0.0,1055.0,20.0,-5.1,135.9999
08-01-2025,12:18:10,9.0,0.0,1055.0,20.0,-5.0,127.99989
08-01-2025,12:18:40,5.0,3.0,1055.0,20.0,-4.9,127.99989
08-01-2025,12:19:10,9.0,0.0,1055.0,20.0,-5.0,131.9999
08-01-2025,12:19:40,21.0,0.0,1055.0,20.0,-5.2,127.99989
08-01-2025,12:20:10,35.0,0.0,1055.0,20.0,-5.3,127.99989
08-01-2025,12:20:40,43.0,0.0,1055.0,20.0,-5.4,123.99989
08-01-2025,12:21:10,45.0,0.0,1055.0,20.0,-5.5,119.99989
08-01-2025,12:21:40,45.0,0.0,1055.0,20.0,-5.6,119.99989
08-01-2025,12:22:10,41.0,0.0,1055.0,20.0,-5.5,127.99989
08-01-2025,12:22:40,35.0,0.0,1055.0,20.0,-5.4,119.99989
08-01-2025,12:23:10,29.0,0.0,1055.0,20.0,-5.3,123.99989
08-01-2025,12:23:40,21.0,0.0,1055.0,20.0,-5.2,127.99989
08-01-2025,12:24:10,15.0,0.0,1055.0,20.0,-5.1,127.99989
08-01-2025,12:24:40,9.0,0.0,1055.0,20.0,-5.0,123.99989
08-01-2025,12:25:10,5.0,3.0,1055.0,20.0,-4.9,111.99989
08-01-2025,12:25:40,9.0,0.0,1055.0,20.0,-4.9,123.99989
08-01-2025,12:26:10,21.0,0.0,1055.0,20.0,-4.9,119.99989
08-01-2025,12:26:40,35.0,0.0,1055.0,20.0,-5.0,119.99989
08-01-2025,12:27:10,43.0,0.0,1055.0,20.0,-5.2,119.99989
08-01-2025,12:27:40,45.0,0.0,1055.0,20.0,-5.3,115.99989
08-01-2025,12:28:10,45.0,0.0,1055.0,20.0,-5.5,115.99989
08-01-2025,12:28:40,41.0,0.0,1055.0,20.0,-5.6,115.99989
08-01-2025,12:29:10,35.0,0.0,1055.0,20.0,-5.6,115.99989
08-01-2025,12:29:40,29.0,0.0,1055.0,20.0,-5.5,91.99989
08-01-2025,12:30:10,23.0,0.0,1055.0,20.0,-5.4,95.99989
08-01-2025,12:30:40,17.0,0.0,1055.0,20.0,-5.3,111.99989
08-01-2025,12:31:10,11.0,0.0,1055.0,20.0,-5.2,111.99989
08-01-2025,12:31:40,5.0,3.0,1055.0,20.0,-5.1,115.99989
08-01-2025,12:32:10,7.0,2.0,1055.0,20.0,-5.0,107.99989
08-01-2025,12:32:40,17.0,0.0,1055.0,20.0,-5.0,111.99989
08-01-2025,12:33:10,31.0,0.0,1055.0,20.0,-5.0,103.99989
08-01-2025,12:33:40,41.0,0.0,1055.0,20.0,-4.9,95.99989
08-01-2025,12:33:41,41.0,0.0,1055.0,20.0,-4.9,95.99989
08-01-2025,12:34:10,45.0,0.0,1055.0,20.0,-4.9,95.99989
08-01-2025,12:34:11,45.0,0.0,1055.0,20.0,-4.8,95.99989
08-01-2025,12:34:40,45.0,0.0,1055.0,20.0,-4.8,87.99989
08-01-2025,12:34:41,45.0,0.0,1055.0,20.0,-4.7,87.99989
08-01-2025,12:35:10,43.0,0.0,1055.0,20.0,-4.7,79.99989
08-01-2025,12:35:11,43.0,0.0,1055.0,20.0,-4.6,83.99989
08-01-2025,12:35:40,37.0,0.0,1055.0,20.0,-4.6,87.99989
08-01-2025,12:35:41,37.0,0.0,1055.0,20.0,-4.5,87.99989
08-01-2025,12:36:10,31.0,0.0,1055.0,20.0,-4.5,79.99989
08-01-2025,12:36:11,31.0,0.0,1055.0,20.0,-4.5,79.99989
08-01-2025,12:36:40,23.0,0.0,1055.0,20.0,-4.5,75.99989
08-01-2025,12:36:41,23.0,0.0,1055.0,20.0,-4.6,75.99989
08-01-2025,12:37:10,17.0,0.0,1055.0,20.0,-4.6,79.99989
08-01-2025,12:37:11,17.0,0.0,1055.0,20.0,-4.8,83.99989
08-01-2025,12:37:40,11.0,0.0,1055.0,20.0,-4.8,79.99989
08-01-2025,12:37:41,11.0,0.0,1055.0,20.0,-5.0,83.99989
08-01-2025,12:38:10,5.0,3.0,1055.0,20.0,-5.0,79.99989
08-01-2025,12:38:11,5.0,3.0,1055.0,20.0,-5.4,79.99989
08-01-2025,12:38:40,7.0,2.0,1055.0,20.0,-5.4,83.99989
08-01-2025,12:38:41,7.0,2.0,1055.0,20.0,-5.7,83.99989
08-01-2025,12:39:10,17.0,0.0,1055.0,20.0,-5.7,87.99989
08-01-2025,12:39:11,17.0,0.0,1055.0,20.0,-5.7,87.99989
08-01-2025,12:39:40,31.0,0.0,1055.0,20.0,-5.7,79.99989
08-01-2025,12:39:41,31.0,0.0,1055.0,20.0,-5.7,79.99989
08-01-2025,12:40:10,41.0,0.0,1055.0,20.0,-5.7,83.99989
08-01-2025,12:40:11,41.0,0.0,1055.0,20.0,-5.6,83.99989
08-01-2025,12:40:40,45.0,0.0,1055.0,20.0,-5.6,83.99989
08-01-2025,12:40:41,45.0,0.0,1055.0,20.0,-5.5,83.99989
08-01-2025,12:41:10,45.0,0.0,1055.0,20.0,-5.5,83.99989
08-01-2025,12:41:11,45.0,0.0,1055.0,20.0,-5.4,83.99989
08-01-2025,12:41:40,43.0,0.0,1055.0,20.0,-5.4,83.99989
08-01-2025,12:41:41,43.0,0.0,1055.0,20.0,-5.4,83.99989
08-01-2025,12:42:10,37.0,0.0,1055.0,20.0,-5.4,83.99989
08-01-2025,12:42:11,37.0,0.0,1055.0,20.0,-5.2,83.99989
08-01-2025,12:42:40,31.0,0.0,1055.0,20.0,-5.2,79.99989
08-01-2025,12:42:41,31.0,0.0,1055.0,20.0,-5.1,71.99989
08-01-2025,12:43:10,25.0,0.0,1055.0,20.0,-5.1,75.99989
08-01-2025,12:43:11,25.0,0.0,1055.0,20.0,-5.0,75.99989
08-01-2025,12:43:40,19.0,0.0,1055.0,20.0,-5.0,79.99989
08-01-2025,12:43:41,19.0,0.0,1055.0,20.0,-4.9,79.99989
08-01-2025,12:44:10,13.0,0.0,1055.0,20.0,-4.9,83.99989
08-01-2025,12:44:11,13.0,0.0,1055.0,20.0,-4.9,83.99989
08-01-2025,12:44:40,7.0,2.0,1055.0,20.0,-4.9,75.99989
08-01-2025,12:44:41,7.0,2.0,1055.0,20.0,-4.9,75.99989
08-01-2025,12:45:10,5.0,3.0,1055.0,20.0,-4.9,71.99989
08-01-2025,12:45:11,5.0,3.0,1055.0,20.0,-5.2,71.99989
08-01-2025,12:45:40,11.0,0.0,1055.0,20.0,-5.2,75.99989
08-01-2025,12:45:41,11.0,0.0,1055.0,20.0,-5.4,75.99989
08-01-2025,12:46:10,25.0,0.0,1055.0,20.0,-5.4,75.99989
08-01-2025,12:46:11,25.0,0.0,1055.0,20.0,-5.6,75.99989
08-01-2025,12:46:40,37.0,0.0,1055.0,20.0,-5.6,71.99989
08-01-2025,12:46:41,37.0,0.0,1055.0,20.0,-5.7,71.99989
08-01-2025,12:47:10,43.0,0.0,1055.0,20.0,-5.7,67.99989
08-01-2025,12:47:11,43.0,0.0,1055.0,20.0,-5.8,67.99989
08-01-2025,12:47:40,45.0,0.0,1055.0,20.0,-5.8,55.999897
08-01-2025,12:47:41,45.0,0.0,1055.0,20.0,-5.8,55.999897
08-01-2025,12:48:10,41.0,0.0,1055.0,20.0,-5.7,71.99989
08-01-2025,12:48:11,41.0,0.0,1055.0,20.0,-5.7,75.99989
08-01-2025,12:48:40,37.0,0.0,1055.0,20.0,-5.6,75.99989
08-01-2025,12:48:41,37.0,0.0,1055.0,20.0,-5.6,71.99989
08-01-2025,12:49:10,31.0,0.0,1055.0,20.0,-5.4,79.99989
08-01-2025,12:49:11,31.0,0.0,1055.0,20.0,-5.4,71.99989
08-01-2025,12:49:40,25.0,0.0,1055.0,20.0,-5.2,71.99989
08-01-2025,12:49:41,25.0,0.0,1055.0,20.0,-5.2,71.99989
08-01-2025,12:50:10,17.0,0.0,1055.0,20.0,-5.1,75.99989
08-01-2025,12:50:11,17.0,0.0,1055.0,20.0,-5.1,71.99989
08-01-2025,12:50:40,11.0,0.0,1055.0,20.0,-4.9,79.99989
08-01-2025,12:50:41,11.0,0.0,1055.0,20.0,-4.9,75.99989
08-01-2025,12:51:11,7.0,2.0,1055.0,20.0,-4.8,75.99989
08-01-2025,12:51:41,5.0,3.0,1055.0,20.0,-4.9,75.99989
08-01-2025,12:52:11,15.0,0.0,1055.0,20.0,-5.2,71.99989
08-01-2025,12:52:41,29.0,0.0,1055.0,20.0,-5.4,63.999897
08-01-2025,12:53:11,39.0,0.0,1055.0,20.0,-5.6,67.99989
08-01-2025,12:53:41,45.0,0.0,1055.0,20.0,-5.7,63.999897
08-01-2025,12:54:11,45.0,0.0,1055.0,20.0,-5.7,63.999897
08-01-2025,12:54:41,41.0,0.0,1055.0,20.0,-5.6,59.999897
08-01-2025,12:55:11,37.0,0.0,1055.0,20.0,-5.5,55.999897
08-01-2025,12:55:41,31.0,0.0,1055.0,20.0,-5.4,51.999897
08-01-2025,12:56:11,25.0,0.0,1055.0,20.0,-5.3,51.999897
08-01-2025,12:56:41,17.0,0.0,1055.0,20.0,-5.2,51.999897
08-01-2025,12:57:11,11.0,0.0,1055.0,20.0,-5.1,47.999897
08-01-2025,12:57:41,5.0,3.0,1055.0,20.0,-5.0,55.999897
08-01-2025,12:58:11,5.0,3.0,1055.0,20.0,-4.9,55.999897
08-01-2025,12:58:41,15.0,0.0,1055.0,20.0,-4.9,51.999897
08-01-2025,12:59:11,29.0,0.0,1055.0,20.0,-4.8,47.999897
08-01-2025,12:59:41,39.0,0.0,1055.0,20.0,-4.8,47.999897
08-01-2025,13:00:11,45.0,0.0,1055.0,20.0,-4.8,35.999897
08-01-2025,13:00:41,45.0,0.0,1055.0,20.0,-4.8,35.999897
08-01-2025,13:01:11,41.0,0.0,1055.0,20.0,-4.9,51.999897
08-01-2025,13:01:41,37.0,0.0,1055.0,20.0,-5.1,47.999897
08-01-2025,13:02:11,31.0,0.0,1055.0,20.0,-5.2,47.999897
08-01-2025,13:02:41,23.0,0.0,1055.0,20.0,-5.3,39.999897
08-01-2025,13:03:11,17.0,0.0,1055.0,20.0,-5.4,35.999897
08-01-2025,13:03:41,11.0,0.0,1055.0,20.0,-5.6,35.999897
08-01-2025,13:03:42,11.0,0.0,1055.0,20.0,-5.6,39.999897
08-01-2025,13:04:11,5.0,3.0,1055.0,20.0,-5.6,35.999897
08-01-2025,13:04:12,5.0,3.0,1055.0,20.0,-5.6,31.999895
08-01-2025,13:04:41,5.0,3.0,1055.0,20.0,-5.6,27.999895
08-01-2025,13:04:42,5.0,3.0,1055.0,20.0,-5.5,27.999895
08-01-2025,13:05:11,15.0,0.0,1055.0,20.0,-5.5,31.999895
08-01-2025,13:05:12,15.0,0.0,1055.0,20.0,-5.4,31.999895
08-01-2025,13:05:41,29.0,0.0,1055.0,20.0,-5.4,19.999895
08-01-2025,13:05:42,29.0,0.0,1055.0,20.0,-5.4,19.999895
08-01-2025,13:06:11,41.0,0.0,1055.0,20.0,-5.4,27.999895
08-01-2025,13:06:12,41.0,0.0,1055.0,20.0,-5.3,27.999895
08-01-2025,13:06:41,45.0,0.0,1055.0,20.0,-5.3,31.999895
08-01-2025,13:06:42,45.0,0.0,1055.0,20.0,-5.2,31.999895
08-01-2025,13:07:11,45.0,0.0,1055.0,20.0,-5.2,31.999895
08-01-2025,13:07:12,45.0,0.0,1055.0,20.0,-5.1,31.999895
08-01-2025,13:07:41,43.0,0.0,1055.0,20.0,-5.1,31.999895
08-01-2025,13:07:42,43.0,0.0,1055.0,20.0,-5.0,31.999895
08-01-2025,13:08:11,39.0,0.0,1055.0,20.0,-5.0,35.999897
08-01-2025,13:08:12,39.0,0.0,1055.0,20.0,-4.9,39.999897
08-01-2025,13:08:41,31.0,0.0,1055.0,20.0,-4.9,39.999897
08-01-2025,13:08:42,31.0,0.0,1055.0,20.0,-4.8,39.999897
08-01-2025,13:09:11,25.0,0.0,1055.0,20.0,-4.8,23.999895
08-01-2025,13:09:12,25.0,0.0,1055.0,20.0,-4.8,23.999895
08-01-2025,13:09:41,19.0,0.0,1055.0,20.0,-4.8,23.999895
08-01-2025,13:09:42,19.0,0.0,1055.0,20.0,-4.9,15.999896
08-01-2025,13:10:11,11.0,0.0,1055.0,20.0,-4.9,11.999896
08-01-2025,13:10:12,11.0,0.0,1055.0,20.0,-5.1,23.999895
08-01-2025,13:10:41,5.0,3.0,1055.0,20.0,-5.1,27.999895
08-01-2025,13:10:42,5.0,3.0,1055.0,20.0,-5.4,27.999895
08-01-2025,13:11:11,5.0,3.0,1055.0,20.0,-5.4,31.999895
08-01-2025,13:11:12,5.0,3.0,1055.0,20.0,-5.6,31.999895
08-01-2025,13:11:41,17.0,0.0,1055.0,20.0,-5.6,27.999895
08-01-2025,13:11:42,17.0,0.0,1055.0,20.0,-5.6,27.999895
08-01-2025,13:12:11,31.0,0.0,1055.0,20.0,-5.6,23.999895
08-01-2025,13:12:12,31.0,0.0,1055.0,20.0,-5.6,23.999895
08-01-2025,13:12:41,41.0,0.0,1055.0,20.0,-5.6,19.999895
08-01-2025,13:12:42,41.0,0.0,1055.0,20.0,-5.5,23.999895
08-01-2025,13:13:11,45.0,0.0,1055.0,20.0,-5.5,19.999895
08-01-2025,13:13:12,45.0,0.0,1055.0,20.0,-5.4,23.999895
08-01-2025,13:13:41,45.0,0.0,1055.0,20.0,-5.4,23.999895
08-01-2025,13:13:42,45.0,0.0,1055.0,20.0,-5.3,23.999895
08-01-2025,13:14:11,41.0,0.0,1055.0,20.0,-5.3,27.999895
08-01-2025,13:14:12,41.0,0.0,1055.0,20.0,-5.1,27.999895
08-01-2025,13:14:41,37.0,0.0,1055.0,20.0,-5.1,27.999895
08-01-2025,13:14:42,37.0,0.0,1055.0,20.0,-4.9,27.999895
08-01-2025,13:15:11,31.0,0.0,1055.0,20.0,-4.9,15.999896
08-01-2025,13:15:12,31.0,0.0,1055.0,20.0,-4.8,15.999896
08-01-2025,13:15:41,23.0,0.0,1055.0,20.0,-4.8,15.999896
08-01-2025,13:15:42,23.0,0.0,1055.0,20.0,-4.7,15.999896
08-01-2025,13:16:11,17.0,0.0,1055.0,20.0,-4.7,15.999896
08-01-2025,13:16:12,17.0,0.0,1055.0,20.0,-4.7,15.999896
08-01-2025,13:16:41,11.0,0.0,1055.0,20.0,-4.7,15.999896
08-01-2025,13:16:42,11.0,0.0,1055.0,20.0,-4.9,15.999896
08-01-2025,13:17:11,5.0,3.0,1055.0,20.0,-4.9,15.999896
08-01-2025,13:17:12,5.0,3.0,1055.0,20.0,-5.1,15.999896
08-01-2025,13:17:41,7.0,2.0,1055.0,20.0,-5.1,7.9998956
08-01-2025,13:17:42,7.0,2.0,1055.0,20.0,-5.5,-4.0001044
08-01-2025,13:18:11,17.0,0.0,1055.0,20.0,-5.5,-4.0001044
08-01-2025,13:18:12,17.0,0.0,1055.0,20.0,-5.7,11.999896
08-01-2025,13:18:41,31.0,0.0,1055.0,20.0,-5.7,15.999896
08-01-2025,13:18:42,31.0,0.0,1055.0,20.0,-5.7,11.999896
08-01-2025,13:19:11,41.0,0.0,1055.0,20.0,-5.7,7.9998956
08-01-2025,13:19:12,41.0,0.0,1055.0,20.0,-5.7,7.9998956
08-01-2025,13:19:41,45.0,0.0,1055.0,20.0,-5.7,7.9998956
08-01-2025,13:19:42,45.0,0.0,1055.0,20.0,-5.7,7.9998956
08-01-2025,13:20:11,45.0,0.0,1055.0,20.0,-5.5,3.9998958
08-01-2025,13:20:12,45.0,0.0,1055.0,20.0,-5.5,3.9998958
08-01-2025,13:20:41,43.0,0.0,1055.0,20.0,-5.5,-0.00010422743
08-01-2025,13:20:42,43.0,0.0,1055.0,20.0,-5.5,-0.00010422743
08-01-2025,13:21:11,37.0,0.0,1055.0,20.0,-5.3,-0.00010422743
08-01-2025,13:21:12,37.0,0.0,1055.0,20.0,-5.3,-0.00010422743
08-01-2025,13:21:41,31.0,0.0,1055.0,20.0,-5.2,-0.00010422743
08-01-2025,13:21:42,31.0,0.0,1055.0,20.0,-5.2,-0.00010422743
08-01-2025,13:22:11,25.0,0.0,1055.0,20.0,-5.1,-0.00010422743
08-01-2025,13:22:12,25.0,0.0,1055.0,20.0,-5.1,-0.00010422743
08-01-2025,13:22:42,19.0,0.0,1055.0,20.0,-5.0,-8.000104
08-01-2025,13:23:12,11.0,0.0,1055.0,20.0,-4.9,3.9998958
08-01-2025,13:23:42,5.0,3.0,1055.0,20.0,-4.9,-0.00010422743
08-01-2025,13:24:12,7.0,2.0,1055.0,20.0,-5.2,-4.0001044
08-01-2025,13:24:42,15.0,0.0,1055.0,20.0,-5.5,-12.000104
08-01-2025,13:25:12,31.0,0.0,1055.0,20.0,-5.7,-12.000104
08-01-2025,13:25:42,41.0,0.0,1055.0,20.0,-5.7,-20.000105
08-01-2025,13:26:12,45.0,0.0,1055.0,20.0,-5.6,-24.000105
08-01-2025,13:26:42,45.0,0.0,1055.0,20.0,-5.5,-28.000105
08-01-2025,13:27:12,41.0,0.0,1055.0,20.0,-5.3,-20.000105
08-01-2025,13:27:42,37.0,0.0,1055.0,20.0,-5.2,-28.000105
08-01-2025,13:28:12,31.0,0.0,1055.0,20.0,-5.0,-20.000105
08-01-2025,13:28:42,25.0,0.0,1055.0,20.0,-4.8,-24.000105
08-01-2025,13:29:12,17.0,0.0,1055.0,20.0,-4.7,-20.000105
08-01-2025,13:29:42,11.0,0.0,1055.0,20.0,-4.7,-24.000105
08-01-2025,13:30:12,5.0,3.0,1055.0,20.0,-4.9,-36.000103
08-01-2025,13:30:42,5.0,3.0,1055.0,20.0,-5.2,-32.000103
08-01-2025,13:31:12,15.0,0.0,1055.0,20.0,-5.6,-32.000103
08-01-2025,13:31:42,29.0,0.0,1055.0,20.0,-5.7,-32.000103
08-01-2025,13:32:12,39.0,0.0,1055.0,20.0,-5.7,-36.000103
08-01-2025,13:32:42,43.0,0.0,1055.0,20.0,-5.6,-40.000103
08-01-2025,13:33:12,45.0,0.0,1055.0,20.0,-5.5,-36.000103
08-01-2025,13:33:42,41.0,0.0,1055.0,20.0,-5.4,-40.000103
08-01-2025,13:34:12,37.0,0.0,1055.0,20.0,-5.3,-32.000103
08-01-2025,13:34:42,31.0,0.0,1055.0,20.0,-5.2,-32.000103
08-01-2025,13:34:43,31.0,0.0,1055.0,20.0,-5.1,-32.000103
08-01-2025,13:35:12,23.0,0.0,1055.0,20.0,-5.1,-32.000103
08-01-2025,13:35:13,23.0,0.0,1055.0,20.0,-5.0,-32.000103
08-01-2025,13:35:42,17.0,0.0,1055.0,20.0,-5.0,-28.000105
08-01-2025,13:35:43,17.0,0.0,1055.0,20.0,-4.9,-28.000105
08-01-2025,13:36:12,11.0,0.0,1055.0,20.0,-4.9,-32.000103
08-01-2025,13:36:13,11.0,0.0,1055.0,20.0,-4.9,-32.000103
08-01-2025,13:36:42,5.0,3.0,1055.0,20.0,-4.9,-32.000103
08-01-2025,13:36:43,5.0,3.0,1055.0,20.0,-5.1,-32.000103
08-01-2025,13:37:12,7.0,2.0,1055.0,20.0,-5.1,-28.000105
08-01-2025,13:37:13,7.0,2.0,1055.0,20.0,-5.4,-28.000105
08-01-2025,13:37:42,17.0,0.0,1055.0,20.0,-5.4,-28.000105
