Breaks,Date,Time,BP_R134_EN_BARS [R],HP_R134_EN_BARS [R],BP_R134_EN_DEGRES [R],HP_R134_EN_DEGRES [R],CONSIGNE_BALLON_CHAUD [R],CONSIGNE_BALLON_FROID [R],TEMPERATURE_MEG_CHAUD [R],TEMPERATURE_MEG_FROID [R]
nan,,,1.3182399,5.0,-6.2383537,21.834749,45.0,-6.0,46.5,-5.6999998
nan,,,1.3182399,4.9899998,-6.2383537,21.782766,45.0,-6.0,46.5,-5.8000002
nan,,,1.3201599,4.98,-6.2172947,21.730684,45.0,-6.0,46.5,-5.6999998
nan,,,1.3220799,4.9749999,-6.196249,21.704615,45.0,-6.0,46.5,-5.6999998
nan,,,1.324,4.9699998,-6.1752148,21.678518,45.0,-6.0,46.5,-5.6999998
nan,,,1.324,4.9649997,-6.1752148,21.652384,45.0,-6.0,46.5,-5.6999998
nan,,,1.324,4.96,-6.1752148,21.626245,45.0,-6.0,46.5,-5.6999998
nan,,,1.32592,4.9549999,-6.1541958,21.60008,45.0,-6.0,46.5,-5.6999998
nan,,,1.32784,4.9449997,-6.133194,21.54767,45.0,-6.0,46.5,-5.6999998
nan,,,1.32784,4.9449997,-6.133194,21.54767,45.0,-6.0,46.5,-5.5999999
nan,,,1.32976,4.9349999,-6.1122036,21.495173,45.0,-6.0,46.5,-5.5999999
nan,,,1.32976,4.9299998,-6.1122036,21.468878,45.0,-6.0,46.5,-5.5999999
nan,,,1.3316799,4.9200001,-6.0912304,21.416246,45.0,-6.0,46.5,-5.5999999
nan,,,1.3335999,4.915,-6.0702667,21.389883,45.0,-6.0,46.5,-5.5999999
nan,,,1.3335999,4.9099998,-6.0702667,21.363501,45.0,-6.0,46.5,-5.5999999
nan,,,1.3355199,4.9000001,-6.0493183,21.310675,45.0,-6.0,46.5,-5.5999999
nan,,,1.3355199,4.9049997,-6.0493183,21.337095,45.0,-6.0,46.5,-5.5999999
nan,,,1.3374399,4.8899999,-6.0283871,21.257746,45.0,-6.0,46.599998,-5.5999999
nan,,,1.10128,10.105,-8.7174492,34.514149,45.0,-6.0,46.5,-5.3000002
nan,,,1.04176,10.035,-9.4359016,34.292942,45.0,-6.0,46.5,-4.5
nan,,,1.02064,10.05,-9.6952763,34.340397,45.0,-6.0,46.5,-4.1999998
nan,,,1.00912,10.07,-9.8377724,34.403622,45.0,-6.0,46.5,-4.0999999
nan,,,0.99184,10.094999,-10.052885,34.482586,45.0,-6.0,46.5,-4.1999998
nan,,,0.96112001,10.099999,-10.439468,34.498371,45.0,-6.0,46.400002,-4.3000002
nan,,,0.76719999,10.08,-13.014712,34.435219,45.0,-6.0,46.400002,-4.4000001
nan,,,0.66543996,10.115,-14.471645,34.5457,45.0,-6.0,46.400002,-4.5999999
nan,,,0.71535993,10.145,-13.746987,34.64027,45.0,-6.0,46.400002,-4.5999999
nan,,,0.71535993,10.145,-13.746987,34.64027,45.0,-6.0,46.400002,-4.6999998
nan,,,0.76143992,10.139999,-13.095095,34.624516,45.0,-6.0,46.400002,-4.6999998
nan,,,0.76143992,10.139999,-13.095095,34.624516,45.0,-6.0,46.400002,-4.6999998
nan,,,0.53487992,10.58,-16.465576,35.998608,45.0,-6.0,46.400002,-4.6999998
nan,,,0.53487992,10.58,-16.465576,35.998608,45.0,-6.0,46.299999,-4.8000002
nan,,,0.45615995,10.63,-17.743656,36.153194,45.0,-6.0,46.299999,-4.8000002
nan,,,0.45615995,10.63,-17.743656,36.153194,45.0,-6.0,46.299999,-5.0999999
nan,,,0.43119997,10.639999,-18.161858,36.184074,45.0,-6.0,46.299999,-5.0999999
nan,,,0.43119997,10.639999,-18.161858,36.184074,45.0,-6.0,46.299999,-5.3000002
nan,,,0.43887997,10.885,-18.032494,36.936672,45.0,-6.0,46.299999,-5.3000002
nan,,,0.43887997,10.885,-18.032494,36.936672,45.0,-6.0,46.299999,-5.5
nan,,,0.38703996,10.78,-18.917862,36.615055,45.0,-6.0,46.299999,-5.5
nan,,,0.38703996,10.78,-18.917862,36.615055,45.0,-6.0,46.200001,-5.8000002
nan,,,0.76719999,9.7399998,-13.014712,33.353737,45.0,-6.0,46.200001,-5.8000002
nan,,,0.76719999,9.7399998,-13.014712,33.353737,45.0,-6.0,46.200001,-6.0999999
nan,,,0.81136,9.3199997,-12.406338,31.996983,45.0,-6.0,46.200001,-6.0999999
nan,,,0.81136,9.3199997,-12.406338,31.996983,45.0,-6.0,46.200001,-6.8000002
nan,,,0.84591997,9.2799997,-11.939635,31.866558,45.0,-6.0,46.200001,-6.8000002
nan,,,0.84591997,9.2799997,-11.939635,31.866558,45.0,-6.0,46.200001,-7.3000002
nan,,,0.87471998,9.2349997,-11.55678,31.719578,45.0,-6.0,46.200001,-7.3000002
nan,,,0.87471998,9.2349997,-11.55678,31.719578,45.0,-6.0,46.200001,-7.5
nan,,,0.89775991,9.1350002,-11.254339,31.392002,45.0,-6.0,46.200001,-7.5
nan,,,0.89775991,9.1350002,-11.254339,31.392002,45.0,-6.0,46.200001,-7.6999998
nan,,,0.91887999,9.0249996,-10.980015,39.21447,45.0,-6.0,46.200001,-7.6999998
nan,,,0.91887999,9.0249996,-10.980015,39.21447,45.0,-6.0,46.200001,-7.6999998
nan,,,0.93615997,8.9749994,-10.757596,39.036285,45.0,-6.0,46.200001,-7.6999998
nan,,,0.93615997,8.9749994,-10.757596,39.036285,45.0,-6.0,46.299999,-7.8000002
nan,,,0.95343995,8.8949995,-10.536963,38.749657,45.0,-6.0,46.299999,-7.8000002
nan,,,0.95343995,8.8949995,-10.536963,38.749657,45.0,-6.0,46.299999,-7.8000002
nan,,,0.96687996,8.8149996,-10.366573,38.461136,45.0,-6.0,46.299999,-7.8000002
nan,,,0.96687996,8.8149996,-10.366573,38.461136,45.0,-6.0,46.299999,-7.8000002
nan,,,0.98031998,8.75,-10.197224,38.225319,45.0,-6.0,46.299999,-7.8000002
nan,,,0.98031998,8.75,-10.197224,38.225319,45.0,-6.0,46.299999,-7.8000002
nan,,,0.99184,8.6849995,-10.052885,37.98822,45.0,-6.0,46.299999,-7.8000002
nan,,,0.99184,8.6849995,-10.052885,37.98822,45.0,-6.0,46.299999,-7.8000002
nan,,,1.0014399,8.6199999,-9.9331741,37.749855,45.0,-6.0,46.299999,-7.8000002
nan,,,1.0014399,8.6199999,-9.9331741,37.749855,45.0,-6.0,46.299999,-7.6999998
nan,,,1.01296,8.5599995,-9.7901936,37.528694,45.0,-6.0,46.299999,-7.6999998
nan,,,1.02256,8.5,-9.6715984,37.306427,45.0,-6.0,46.299999,-7.6999998
nan,,,1.0302399,8.4449997,-9.5770817,37.101715,45.0,-6.0,46.400002,-7.6999998
nan,,,1.03984,8.3850002,-9.459383,36.877342,45.0,-6.0,46.400002,-7.6999998
nan,,,1.0475199,8.3249998,-9.3655739,36.65184,45.0,-6.0,46.400002,-7.6999998
nan,,,1.0552,8.2600002,-9.2720737,36.406296,45.0,-6.0,46.299999,-7.6999998
nan,,,1.0609599,8.1949997,-9.2021542,36.159416,45.0,-6.0,46.400002,-7.5999999
nan,,,1.06864,8.1300001,-9.1091919,35.911209,45.0,-6.0,46.400002,-7.5999999
nan,,,1.0763199,8.0749998,-9.016531,35.700142,45.0,-6.0,46.400002,-7.5999999
nan,,,1.08208,8.0149994,-8.9472351,35.468781,45.0,-6.0,46.400002,-7.5999999
nan,,,1.08784,7.9549999,-8.8781052,35.236282,45.0,-6.0,46.400002,-7.5999999
nan,,,1.0935999,7.9049997,-8.8091412,35.041634,45.0,-6.0,46.400002,-7.5999999
nan,,,1.09744,7.8449998,-8.7632599,34.806992,45.0,-6.0,46.400002,-7.5999999
nan,,,1.1032,7.7949996,-8.6945724,34.610558,45.0,-6.0,46.400002,-7.5
nan,,,1.1070399,7.7399998,-8.6488705,33.250793,45.0,-6.0,46.400002,-7.5
nan,,,1.11088,7.6849999,-8.603241,33.068848,45.0,-6.0,46.400002,-7.5
nan,,,1.11472,7.6399999,-8.5576859,32.918648,45.0,-6.0,46.400002,-7.5
nan,,,1.11664,7.5899997,-8.5349331,32.750374,45.0,-6.0,46.400002,-7.5
nan,,,1.1204799,7.54,-8.4894848,32.580635,45.0,-6.0,46.400002,-7.5
nan,,,1.1243199,7.4899998,-8.444109,32.409424,45.0,-6.0,46.400002,-7.4000001
nan,,,1.12624,7.4449997,-8.4214439,32.254097,45.0,-6.0,46.400002,-7.4000001
nan,,,1.12816,7.395,-8.398798,32.080093,45.0,-6.0,46.400002,-7.5
nan,,,1.132,7.3499999,-8.3535633,31.922228,45.0,-6.0,46.400002,-7.4000001
nan,,,1.13392,7.3099999,-8.3309708,31.780909,45.0,-6.0,46.400002,-7.4000001
nan,,,1.13392,7.2799997,-8.3309708,31.67428,45.0,-6.0,46.400002,-7.4000001
nan,,,1.1358399,7.2399998,-8.3083973,31.531305,45.0,-6.0,46.400002,-7.4000001
nan,,,1.1377599,7.2049999,-8.285841,31.405401,45.0,-6.0,46.400002,-7.4000001
nan,,,1.1396799,7.1749997,-8.2633038,31.296923,45.0,-6.0,46.400002,-7.3000002
nan,,,1.1416,7.145,-8.2407799,31.187891,45.0,-6.0,46.400002,-7.3000002
nan,,,1.14352,7.1199999,-8.2182751,31.096628,45.0,-6.0,46.400002,-7.3000002
nan,,,1.14544,7.085,-8.1957874,30.968225,45.0,-6.0,46.400002,-7.3000002
nan,,,1.14736,7.0599999,-8.1733189,30.876062,45.0,-6.0,46.400002,-7.3000002
nan,,,1.14736,7.0299997,-8.1733189,30.76494,45.0,-6.0,46.400002,-7.3000002
nan,,,1.14928,6.9949999,-8.1508656,30.634638,45.0,-6.0,46.400002,-7.3000002
nan,,,1.1511999,6.9549999,-8.1284313,30.484804,45.0,-6.0,46.400002,-7.3000002
nan,,,1.1531199,6.9299998,-8.1060123,30.390669,45.0,-6.0,46.400002,-7.3000002
nan,,,1.1550399,6.9049997,-8.0836124,30.296144,45.0,-6.0,46.400002,-7.1999998
nan,,,1.15696,6.8699999,-8.0612278,30.163172,45.0,-6.0,46.400002,-7.1999998
nan,,,1.15888,6.8399997,-8.0388622,30.048597,45.0,-6.0,46.400002,-7.3000002
nan,,,1.15888,6.8099999,-8.0388622,29.933458,45.0,-6.0,46.400002,-7.1999998
nan,,,1.1608,6.7749996,-8.0165119,29.798433,45.0,-6.0,46.400002,-7.1999998
nan,,,1.16272,6.7399998,-7.9941807,29.662642,45.0,-6.0,46.400002,-7.1999998
nan,,,1.1646399,6.7049999,-7.9718628,29.526087,45.0,-6.0,46.400002,-7.1999998
nan,,,1.1646399,6.665,-7.9718628,29.369074,45.0,-6.0,46.400002,-7.0999999
nan,,,1.1684799,6.6399999,-7.9272823,29.270433,45.0,-6.0,46.400002,-7.1999998
nan,,,1.1684799,6.6099997,-7.9272823,29.151545,45.0,-6.0,46.400002,-7.0999999
nan,,,1.17232,6.585,-7.8827686,29.052023,45.0,-6.0,46.400002,-7.0999999
nan,,,1.17232,6.5499997,-7.8827686,28.912027,45.0,-6.0,46.400002,-7.0999999
nan,,,1.17424,6.5249996,-7.8605366,28.811556,45.0,-6.0,46.400002,-7.0999999
nan,,,1.17616,6.4949999,-7.8383236,28.690447,45.0,-6.0,46.400002,-7.0999999
nan,,,1.17616,6.4699998,-7.8383236,28.589083,45.0,-6.0,46.400002,-7.0999999
nan,,,1.17808,6.4349999,-7.816124,28.446482,45.0,-6.0,46.400002,-7.0999999
nan,,,1.1799999,6.4049997,-7.7939434,28.323618,45.0,-6.0,46.400002,-7.0
nan,,,1.1819199,6.3799996,-7.7717781,28.220778,45.0,-6.0,46.400002,-7.0999999
nan,,,1.1838399,6.3499999,-7.74963,28.096815,45.0,-6.0,46.400002,-7.0
nan,,,1.1838399,6.3249998,-7.74963,27.993067,45.0,-6.0,46.400002,-7.0999999
nan,,,1.18768,6.2950001,-7.7053833,27.868006,45.0,-6.0,46.400002,-7.0
nan,,,1.18768,6.2649999,-7.7053833,27.742334,45.0,-6.0,46.400002,-7.0
nan,,,1.1896,6.23,-7.6832829,27.594965,45.0,-6.0,46.400002,-7.0
nan,,,1.19152,6.1949997,-7.6612034,27.44676,45.0,-6.0,46.5,-7.0
nan,,,1.19152,6.1599998,-7.6612034,27.297712,45.0,-6.0,46.400002,-7.0
nan,,,1.19344,6.125,-7.6391354,27.147821,45.0,-6.0,46.400002,-6.9000001
nan,,,1.19344,6.0949998,-7.6391354,27.018667,45.0,-6.0,46.400002,-6.9000001
nan,,,1.1972799,6.0749998,-7.5950546,26.932199,45.0,-6.0,46.400002,-6.9000001
nan,,,1.1972799,6.04,-7.5950546,26.780241,45.0,-6.0,46.400002,-6.9000001
nan,,,1.1991999,6.0149999,-7.5730381,26.671156,45.0,-6.0,46.5,-6.9000001
nan,,,1.2011199,5.9849997,-7.5510387,26.539667,45.0,-6.0,46.400002,-6.9000001
nan,,,1.2011199,5.96,-7.5510387,26.429605,45.0,-6.0,46.400002,-6.9000001
nan,,,1.20304,5.9349999,-7.5290508,26.319086,45.0,-6.0,46.400002,-6.9000001
nan,,,1.20496,5.9099998,-7.5070839,26.208113,45.0,-6.0,46.400002,-6.9000001
nan,,,1.20496,5.8849998,-7.5070839,26.096693,45.0,-6.0,46.5,-6.9000001
nan,,,1.20688,5.8599997,-7.4851303,25.984816,45.0,-6.0,46.400002,-6.9000001
nan,,,1.2088,5.835,-7.4631977,25.872469,45.0,-6.0,46.400002,-6.9000001
nan,,,1.2107199,5.8099999,-7.4412746,25.759668,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2107199,5.7799997,-7.4412746,25.623674,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2126399,5.7549996,-7.4193726,25.509851,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2126399,5.73,-7.4193726,25.395536,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2145599,5.71,-7.3974857,25.303751,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2145599,5.6799998,-7.3974857,25.165483,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2164799,5.6549997,-7.3756123,25.049746,45.0,-6.0,46.400002,-6.8000002
nan,,,1.2184,5.6349998,-7.353756,24.956804,45.0,-6.0,46.400002,-6.8000002
nan,,,1.22032,5.605,-7.3319168,24.816805,45.0,-6.0,46.400002,-6.6999998
nan,,,1.22032,5.5899997,-7.3319168,24.746538,45.0,-6.0,46.400002,-6.6999998
nan,,,1.22224,5.5799999,-7.310091,24.699602,45.0,-6.0,46.400002,-6.6999998
nan,,,1.22224,5.5549998,-7.310091,24.581896,45.0,-6.0,46.400002,-6.6999998
nan,,,1.22416,5.5450001,-7.2882824,24.534685,45.0,-6.0,46.400002,-6.6999998
nan,,,1.2260799,5.5250001,-7.2664928,24.440016,45.0,-6.0,46.400002,-6.6999998
nan,,,1.2260799,5.5,-7.2664928,24.321211,45.0,-6.0,46.400002,-6.6999998
nan,,,1.2279999,5.48,-7.2447147,24.225813,45.0,-6.0,46.400002,-6.5999999
nan,,,1.2299199,5.46,-7.2229538,24.130091,45.0,-6.0,46.400002,-6.5999999
nan,,,1.2299199,5.4400001,-7.2229538,24.034037,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23184,5.4099998,-7.2012081,23.889349,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23184,5.3849998,-7.2012081,23.768209,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23376,5.3649998,-7.1794796,23.670923,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23376,5.3649998,-7.1794796,23.670923,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23376,5.3499999,-7.1794796,23.597734,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23376,5.3499999,-7.1794796,23.597734,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23568,5.3299999,-7.1577644,23.499861,45.0,-6.0,46.400002,-6.5999999
nan,,,1.23568,5.3299999,-7.1577644,23.499861,45.0,-6.0,46.400002,-6.5999999
nan,,,1.2376,5.3049998,-7.1360664,23.377043,45.0,-6.0,46.400002,-6.5999999
nan,,,1.2376,5.3049998,-7.1360664,23.377043,45.0,-6.0,46.400002,-6.5999999
nan,,,1.2376,5.2849998,-7.1360664,23.278406,45.0,-6.0,46.400002,-6.5999999
nan,,,1.2376,5.2849998,-7.1360664,23.278406,45.0,-6.0,46.400002,-6.5
nan,,,1.23952,5.2649999,-7.1143818,23.179426,45.0,-6.0,46.400002,-6.5
nan,,,1.23952,5.2649999,-7.1143818,23.179426,45.0,-6.0,46.400002,-6.5
nan,,,1.2414399,5.2449999,-7.0927181,23.080107,45.0,-6.0,46.400002,-6.5
nan,,,1.2414399,5.2449999,-7.0927181,23.080107,45.0,-6.0,46.400002,-6.5
nan,,,1.2414399,5.2199998,-7.0927181,22.955469,45.0,-6.0,46.400002,-6.5
nan,,,1.2414399,5.2199998,-7.0927181,22.955469,45.0,-6.0,46.400002,-6.5
nan,,,1.2433599,5.1999998,-7.071064,22.855364,45.0,-6.0,46.400002,-6.5
nan,,,1.2433599,5.1999998,-7.071064,22.855364,45.0,-6.0,46.400002,-6.5
nan,,,1.2452799,5.1799998,-7.049427,22.754911,45.0,-6.0,46.400002,-6.5
nan,,,1.2452799,5.1799998,-7.049427,22.754911,45.0,-6.0,46.400002,-6.5
nan,,,1.2472,5.165,-7.0278053,22.679346,45.0,-6.0,46.400002,-6.5
nan,,,1.2472,5.165,-7.0278053,22.679346,45.0,-6.0,46.400002,-6.5
nan,,,1.24912,5.1500001,-7.0062008,22.603579,45.0,-6.0,46.400002,-6.5
nan,,,1.24912,5.1500001,-7.0062008,22.603579,45.0,-6.0,46.400002,-6.5
nan,,,1.24912,5.1300001,-7.0062008,22.502241,45.0,-6.0,46.400002,-6.5
nan,,,1.24912,5.1300001,-7.0062008,22.502241,45.0,-6.0,46.400002,-6.5
nan,,,1.24912,5.1149998,-7.0062008,22.425997,45.0,-6.0,46.400002,-6.5
nan,,,1.24912,5.1149998,-7.0062008,22.425997,45.0,-6.0,46.400002,-6.5
nan,,,1.25104,5.0949998,-6.9846096,22.324038,45.0,-6.0,46.400002,-6.5
nan,,,1.25104,5.0949998,-6.9846096,22.324038,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25104,5.0799999,-6.9846096,22.247332,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25104,5.0799999,-6.9846096,22.247332,45.0,-6.0,46.400002,-6.5
nan,,,1.25296,5.0699997,-6.9630356,22.196074,45.0,-6.0,46.400002,-6.5
nan,,,1.25296,5.0699997,-6.9630356,22.196074,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25296,5.0549998,-6.9630356,22.119028,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25296,5.0549998,-6.9630356,22.119028,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25296,5.0349998,-6.9630356,22.015974,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25296,5.0349998,-6.9630356,22.015974,45.0,-6.0,46.400002,-6.4000001
nan,,,1.25488,5.0149999,-6.9414768,21.912554,45.0,-6.0,46.400002,-6.4000001
nan,,,1.2567999,5.0,-6.9199314,21.834749,45.0,-6.0,46.400002,-6.4000001
nan,,,1.2567999,4.9849997,-6.9199314,21.756735,45.0,-6.0,46.400002,-6.4000001
nan,,,1.2587199,4.9649997,-6.8984032,21.652384,45.0,-6.0,46.400002,-6.4000001
nan,,,1.2606399,4.9449997,-6.8768883,21.54767,45.0,-6.0,46.400002,-6.4000001
nan,,,1.2606399,4.9249997,-6.8768883,21.442572,45.0,-6.0,46.400002,-6.4000001
nan,,,1.26256,4.9099998,-6.8553886,21.363501,45.0,-6.0,46.400002,-6.3000002
nan,,,1.26256,4.8899999,-6.8553886,21.257746,45.0,-6.0,46.400002,-6.3000002
nan,,,1.26448,4.8699999,-6.8339062,21.151602,45.0,-6.0,46.400002,-6.3000002
nan,,,1.26448,4.8599997,-6.8339062,21.098375,45.0,-6.0,46.400002,-6.3000002
nan,,,1.2664,4.8449998,-6.8124371,21.018373,45.0,-6.0,46.400002,-6.3000002
nan,,,1.26832,4.8299999,-6.7909813,20.938154,45.0,-6.0,46.400002,-6.3000002
nan,,,1.26832,4.8150001,-6.7909813,20.857714,45.0,-6.0,46.400002,-6.3000002
nan,,,1.2702399,4.7999997,-6.7695446,20.77704,45.0,-6.0,46.400002,-6.3000002
nan,,,1.2721599,4.7849998,-6.7481194,20.696157,45.0,-6.0,46.400002,-6.3000002
nan,,,1.2721599,4.77,-6.7481194,20.615053,45.0,-6.0,46.400002,-6.3000002
nan,,,1.2740799,4.7599998,-6.7267113,20.560854,45.0,-6.0,46.400002,-6.3000002
nan,,,1.2740799,4.7449999,-6.7267113,20.47938,45.0,-6.0,46.400002,-6.1999998
nan,,,1.2759999,4.73,-6.7053185,20.397669,45.0,-6.0,46.400002,-6.1999998
nan,,,1.27792,4.7199998,-6.6839371,20.343069,45.0,-6.0,46.400002,-6.1999998
nan,,,1.27984,4.71,-6.662571,20.288378,45.0,-6.0,46.400002,-6.1999998
nan,,,1.27984,4.6999998,-6.662571,20.233576,45.0,-6.0,46.400002,-6.1999998
nan,,,1.28176,4.6849999,-6.6412258,20.151201,45.0,-6.0,46.400002,-6.1999998
nan,,,1.28176,4.6749997,-6.6412258,20.09614,45.0,-6.0,46.400002,-6.1999998
nan,,,1.28368,4.665,-6.6198902,20.040987,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2855999,4.6549997,-6.598568,19.985739,45.0,-6.0,46.400002,-6.1999998
nan,,,1.2855999,4.6399999,-6.598568,19.902658,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2875199,4.625,-6.5772648,19.819345,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2875199,4.6149998,-6.5772648,19.763678,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2894399,4.605,-6.5559731,19.707907,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2913599,4.5899997,-6.5346985,19.624048,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2913599,4.5799999,-6.5346985,19.568022,45.0,-6.0,46.400002,-6.0999999
nan,,,1.29328,4.5650001,-6.5134373,19.48377,45.0,-6.0,46.400002,-6.0999999
nan,,,1.2952,4.5549998,-6.4921894,19.427465,45.0,-6.0,46.400002,-6.0
nan,,,1.2952,4.5450001,-6.4921894,19.371073,45.0,-6.0,46.400002,-6.0
nan,,,1.2952,4.5349998,-6.4921894,19.314558,45.0,-6.0,46.400002,-6.0999999
nan,,,1.29712,4.5250001,-6.4709568,19.257944,45.0,-6.0,46.400002,-6.0
nan,,,1.29712,4.52,-6.4709568,19.229593,45.0,-6.0,46.400002,-6.0
nan,,,1.29904,4.5050001,-6.4497395,19.144381,45.0,-6.0,46.400002,-6.0
nan,,,1.3009599,4.4949999,-6.4285355,19.087446,45.0,-6.0,46.400002,-6.0
nan,,,1.3009599,4.4850001,-6.4285355,19.030397,45.0,-6.0,46.400002,-6.0
nan,,,1.3028799,4.4749999,-6.4073486,18.973249,45.0,-6.0,46.400002,-6.0
nan,,,1.3028799,4.4649997,-6.4073486,18.915983,45.0,-6.0,46.400002,-6.0
nan,,,1.3047999,4.4549999,-6.3861752,18.858614,45.0,-6.0,46.400002,-6.0
nan,,,1.30864,4.4449997,-6.3438663,18.801126,45.0,-6.0,46.400002,-6.0
nan,,,1.30864,4.4349999,-6.3438663,18.74354,45.0,-6.0,46.400002,-5.9000001
nan,,,1.30864,4.4249997,-6.3438663,18.685839,45.0,-6.0,46.400002,-5.9000001
nan,,,1.31056,4.415,-6.3227367,18.628023,45.0,-6.0,46.400002,-5.9000001
nan,,,1.31056,4.4049997,-6.3227367,18.570105,45.0,-6.0,46.400002,-5.9000001
nan,,,1.31248,4.395,-6.3016186,18.512072,45.0,-6.0,46.400002,-5.9000001
nan,,,1.31248,4.3899999,-6.3016186,18.483015,45.0,-6.0,46.400002,-5.9000001
nan,,,1.31248,4.3849998,-6.3016186,18.453928,45.0,-6.0,46.400002,-5.9000001
nan,,,1.3144,4.375,-6.2805176,18.39567,45.0,-6.0,46.400002,-5.9000001
nan,,,1.3163199,4.3649998,-6.259428,18.337305,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3163199,4.355,-6.259428,18.278826,45.0,-6.0,46.400002,-5.9000001
nan,,,1.3182399,4.3449998,-6.2383537,18.220228,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3182399,4.335,-6.2383537,18.161524,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3201599,4.3299999,-6.2172947,18.132132,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3201599,4.3199997,-6.2172947,18.073252,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3201599,4.3150001,-6.2172947,18.043776,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3220799,4.3099999,-6.196249,18.014257,45.0,-6.0,46.400002,-5.8000002
nan,,,1.3220799,4.2950001,-6.196249,17.925566,45.0,-6.0,46.400002,-5.8000002
nan,,,1.324,4.2849998,-6.1752148,17.866282,45.0,-6.0,46.400002,-5.8000002
nan,,,1.324,4.2799997,-6.1752148,17.836603,45.0,-6.0,46.400002,-5.8000002
nan,,,1.32592,4.27,-6.1541958,17.777147,45.0,-6.0,46.400002,-5.6999998
nan,,,1.32592,4.2649999,-6.1541958,17.747381,45.0,-6.0,46.400002,-5.6999998
nan,,,1.32784,4.2649999,-6.133194,17.747381,45.0,-6.0,46.400002,-5.6999998
nan,,,1.32976,4.2550001,-6.1122036,17.687754,45.0,-6.0,46.400002,-5.6999998
nan,,,1.32976,4.25,-6.1122036,17.657904,45.0,-6.0,46.400002,-5.6999998
nan,,,1.3316799,4.2399998,-6.0912304,17.598097,45.0,-6.0,46.400002,-5.6999998
nan,,,1.3335999,4.23,-6.0702667,17.538187,45.0,-6.0,46.400002,-5.6999998
nan,,,1.3335999,4.2249999,-6.0702667,17.508188,45.0,-6.0,46.400002,-5.6999998
nan,,,1.3355199,4.2199998,-6.0493183,17.478155,45.0,-6.0,46.400002,-5.6999998
nan,,,1.3355199,4.21,-6.0493183,17.418009,45.0,-6.0,46.400002,-5.6999998
nan,,,1.3374399,4.2049999,-6.0283871,17.387888,45.0,-6.0,46.400002,-5.6999998
nan,,,1.33936,4.1949997,-6.0074635,17.327555,45.0,-6.0,46.400002,-5.6999998
nan,,,1.33936,4.1900001,-6.0074635,17.29735,45.0,-6.0,46.400002,-5.5999999
nan,,,1.34128,4.1799998,-5.986557,17.236845,45.0,-6.0,46.400002,-5.5999999
nan,,,1.34128,4.1799998,-5.986557,17.236845,45.0,-6.0,46.400002,-5.5999999
nan,,,1.34128,4.1749997,-5.986557,17.206545,45.0,-6.0,46.400002,-5.5999999
nan,,,1.3432,4.165,-5.9656658,17.145861,45.0,-6.0,46.400002,-5.5999999
nan,,,1.34512,4.165,-5.9447861,17.145861,45.0,-6.0,46.400002,-5.5999999
nan,,,0.94768,9.2150002,-10.610312,31.654171,45.0,-6.0,46.400002,-5.5999999
nan,,,0.96687996,10.07,-10.366573,34.403622,45.0,-6.0,46.400002,-4.9000001
nan,,,0.96495998,10.059999,-10.390848,34.372017,45.0,-6.0,46.400002,-4.5
nan,,,0.9016,10.02,-11.204254,34.245457,45.0,-6.0,46.299999,-4.4000001
nan,,,0.67312002,10.054999,-14.35887,34.356205,45.0,-6.0,46.299999,-4.5
nan,,,0.66543996,10.085,-14.471645,34.451012,45.0,-6.0,46.299999,-4.5999999
nan,,,0.60591996,10.09,-15.362219,34.466801,45.0,-6.0,46.299999,-4.6999998
nan,,,0.62511992,10.105,-15.071675,34.514149,45.0,-6.0,46.200001,-4.9000001
nan,,,0.63663995,10.125,-14.898856,34.577236,45.0,-6.0,46.200001,-5.0
nan,,,0.57135999,10.135,-15.893304,34.608761,45.0,-6.0,46.200001,-5.0999999
